codigo_uc;nome_uc;categoria_manejo;area_ha;grupo;ano;grupo_norm
2124;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JACUBA VELHA;Reserva Particular do Patrimônio Natural;84.0;Desconhecido;2019;US
2129;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL KLAGESI;Reserva Particular do Patrimônio Natural;23.0;Desconhecido;2019;US
2134;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA 01 (BOM JARDIM) E MATA 02,03 E 04 (TAPERA);Reserva Particular do Patrimônio Natural;297.0;Desconhecido;2019;US
2135;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA 01 E 02 (MARINHEIRO) E MATA 03 (PEDRA DA URÇA);Reserva Particular do Patrimônio Natural;174.0;Desconhecido;2019;US
2137;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO PROFESSOR BAPTISTA;Reserva Particular do Patrimônio Natural;9.0;Desconhecido;2019;US
2139;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATUMBO;Reserva Particular do Patrimônio Natural;31.0;Desconhecido;2019;US
2145;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OLHO-DE-FOGO-RENDADO;Reserva Particular do Patrimônio Natural;104.0;Desconhecido;2019;US
2147;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OURO VERDE;Reserva Particular do Patrimônio Natural;214.0;Desconhecido;2019;US
2152;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PERNA DO PIRATA;Reserva Particular do Patrimônio Natural;19.0;Desconhecido;2019;US
2153;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PORTAL CURUPIRA;Reserva Particular do Patrimônio Natural;50.0;Desconhecido;2019;US
2157;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRIMAVERA;Reserva Particular do Patrimônio Natural;498.0;Desconhecido;2019;US
2162;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA CAPITÃO;Reserva Particular do Patrimônio Natural;660.0;Desconhecido;2019;US
2182;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MARIA VICENTINI LOPES;Reserva Particular do Patrimônio Natural;392.0;Desconhecido;2019;US
2187;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SÃO JOSÉ;Reserva Particular do Patrimônio Natural;77.0;Desconhecido;2019;US
2190;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA TERRAVISTA I;Reserva Particular do Patrimônio Natural;228.0;Desconhecido;2019;US
2191;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA TERRAVISTA II;Reserva Particular do Patrimônio Natural;144.0;Desconhecido;2019;US
2194;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIACHO DAS PEDRAS;Reserva Particular do Patrimônio Natural;397.0;Desconhecido;2019;US
2196;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL I;Reserva Particular do Patrimônio Natural;89.0;Desconhecido;2019;US
2197;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL II;Reserva Particular do Patrimônio Natural;401.0;Desconhecido;2019;US
2198;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL III;Reserva Particular do Patrimônio Natural;357.0;Desconhecido;2019;US
2199;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL IV;Reserva Particular do Patrimônio Natural;75.0;Desconhecido;2019;US
2200;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DO BRASIL V;Reserva Particular do Patrimônio Natural;54.0;Desconhecido;2019;US
2202;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO JARDIM;Reserva Particular do Patrimônio Natural;7.0;Desconhecido;2019;US
2207;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA MARIA I;Reserva Particular do Patrimônio Natural;97.0;Desconhecido;2019;US
2208;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA MARIA II;Reserva Particular do Patrimônio Natural;159.0;Desconhecido;2019;US
2209;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA MARIA III;Reserva Particular do Patrimônio Natural;160.0;Desconhecido;2019;US
2215;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO SUMIDOURO E SÍTIO PEITO DE POMBA;Reserva Particular do Patrimônio Natural;43.0;Desconhecido;2019;US
2221;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TRÊS MORROS;Reserva Particular do Patrimônio Natural;508.0;Desconhecido;2019;US
2223;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TRIÂNGULO;Reserva Particular do Patrimônio Natural;57.0;Desconhecido;2019;US
2225;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TUIM;Reserva Particular do Patrimônio Natural;96.0;Desconhecido;2019;US
2239;REFÚGIO DE VIDA SILVESTRE MATA LANÇO DOS CAÇÕES;Refúgio de Vida Silvestre;48.0;Desconhecido;2019;PI
2240;REFÚGIO DE VIDA SILVESTRE MATA DO AMPARO;Refúgio de Vida Silvestre;178.0;Desconhecido;2019;PI
2241;REFÚGIO DE VIDA SILVESTRE MATA ENGENHO MACAXEIRA;Refúgio de Vida Silvestre;60.0;Desconhecido;2019;PI
2242;REFÚGIO DE VIDA SILVESTRE MATA DE JAGUARIBE;Refúgio de Vida Silvestre;107.0;Desconhecido;2019;PI
2243;REFÚGIO DE VIDA SILVESTRE MATA DO ENGENHO SÃO JOÃO;Refúgio de Vida Silvestre;33.0;Desconhecido;2019;PI
2244;REFÚGIO DE VIDA SILVESTRE MATA DE SANTA CRUZ;Refúgio de Vida Silvestre;53.0;Desconhecido;2019;PI
2247;REFÚGIO DE VIDA SILVESTRE MATA DE MIRITIBA;Refúgio de Vida Silvestre;284.0;Desconhecido;2019;PI
2248;REFÚGIO DE VIDA SILVESTRE MATA DE BOM JARDIM;Refúgio de Vida Silvestre;227.0;Desconhecido;2019;PI
2249;REFÚGIO DE VIDA SILVESTRE MATA DO CONTRA-AÇUDE;Refúgio de Vida Silvestre;131.0;Desconhecido;2019;PI
2250;REFÚGIO DE VIDA SILVESTRE MATA DO URUCU;Refúgio de Vida Silvestre;532.0;Desconhecido;2019;PI
2251;REFÚGIO DE VIDA SILVESTRE MATA SERRA DO COTOVELO;Refúgio de Vida Silvestre;88.0;Desconhecido;2019;PI
2252;REFÚGIO DE VIDA SILVESTRE SERRA DO CUMARU;Refúgio de Vida Silvestre;356.0;Desconhecido;2019;PI
2253;REFÚGIO DE VIDA SILVESTRE MATAS DO SISTEMA GURJAÚ;Refúgio de Vida Silvestre;1348.0;Desconhecido;2019;PI
2254;REFÚGIO DE VIDA SILVESTRE MATA DA USINA SÃO JOSÉ;Refúgio de Vida Silvestre;290.0;Desconhecido;2019;PI
2267;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CAMPO ESCOTEIRO GERALDO HUGO NUNES;Reserva Particular do Patrimônio Natural;20.0;Desconhecido;2019;US
2274;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MATO GROSSO II;Reserva Particular do Patrimônio Natural;53.0;Desconhecido;2019;US
2275;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GOTAS AZUIS;Reserva Particular do Patrimônio Natural;7.0;Desconhecido;2019;US
2293;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO DA LUZ;Reserva Particular do Patrimônio Natural;41.0;Desconhecido;2019;US
2310;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BARRA DO SANA;Reserva Particular do Patrimônio Natural;162.0;Desconhecido;2019;US
2311;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA SEBUÍ;Reserva Particular do Patrimônio Natural;401.0;Desconhecido;2019;US
2318;RPPN SERRA DO ITATINS;Reserva Particular do Patrimônio Natural;75.0;Desconhecido;2019;US
2321;PARQUE MUNICIPAL NATURAL DA BOA ESPERANÇA;Parque;427.0;Desconhecido;2019;PI
2345;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MUTUM PRETO;Reserva Particular do Patrimônio Natural;378.0;Desconhecido;2019;US
2346;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RECANTO DAS ANTAS;Reserva Particular do Patrimônio Natural;2245.0;Desconhecido;2019;US
2347;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESTINGA DE ARACRUZ;Reserva Particular do Patrimônio Natural;329.0;Desconhecido;2019;US
2353;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL YARA BRUNINI;Reserva Particular do Patrimônio Natural;2.0;Desconhecido;2019;US
2355;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO MACUCO;Reserva Particular do Patrimônio Natural;75.0;Desconhecido;2019;US
2359;PARQUE NATURAL MUNICIPAL DE NAVEGANTES;Parque;14.0;Desconhecido;2019;PI
2539;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL MUNICIPAL PAPAGAIO;Reserva de Desenvolvimento Sustentável;1730.0;Desconhecido;2019;US
2566;ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL MESTRE ÁLVARO;Área de Proteção Ambiental;2378.0;Desconhecido;2019;US
2575;ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL TARTARUGAS;Área de Proteção Ambiental;1092.0;Desconhecido;2019;US
2582;ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DA LAGOA JACUNÉM;Área de Proteção Ambiental;1332.0;Desconhecido;2019;US
2586;ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO MORRO DO VILANTE;Área de Proteção Ambiental;250.0;Desconhecido;2019;US
2598;PARQUE NATURAL MUNICIPAL DO MANGUEZAL DE ITANGUÁ;Parque;38.0;Desconhecido;2019;PI
2599;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL MUNICIPAL DO MANGUEZAL DE CARIACICA;Reserva de Desenvolvimento Sustentável;741.0;Desconhecido;2019;US
2600;PARQUE NATURAL MUNICIPAL DO MONTE MOCHUARA;Parque;436.0;Desconhecido;2019;PI
2601;ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DO MONTE MOCHUARA;Área de Proteção Ambiental;2619.0;Desconhecido;2019;US
2633;PARQUE NACIONAL DA FURNA FEIA;Parque;8518.0;Desconhecido;2019;PI
2634;RESERVA BIOLÓGICA BOM JESUS;Reserva Biológica;34179.0;Desconhecido;2019;PI
2641;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PONTE DO BAIÃO;Reserva Particular do Patrimônio Natural;248.0;Desconhecido;2019;US
2644;PARQUE ESTADUAL DA FONTE GRANDE;Parque;217.0;Desconhecido;2019;PI
2645;PARQUE NATURAL MUNICIPAL DE TABUAZEIRO;Parque;5.0;Desconhecido;2019;PI
2646;PARQUE NATURAL MUNICIPAL GRUTA DA ONÇA;Parque;7.0;Desconhecido;2019;PI
2647;ESTAÇÃO ECOLÓGICA MUNICIPAL ILHA DO LAMEIRÃO;Estação Ecológica;872.0;Desconhecido;2019;PI
2648;PARQUE NATURAL MUNICIPAL PEDRA DOS OLHOS;Parque;28.0;Desconhecido;2019;PI
2649;PARQUE NATURAL MUNICIPAL VALE DO MULEMBÁ;Parque;142.0;Desconhecido;2019;PI
2650;PARQUE NATURAL MUNICIPAL VON SCHILGEN;Parque;7.0;Desconhecido;2019;PI
2651;PARQUE NATURAL MUNICIPAL DOM LUIZ GONZAGA FERNANDES;Parque;64.0;Desconhecido;2019;PI
2652;ÁREA DE PROTEÇÃO AMBIENTAL DO MACIÇO CENTRAL;Área de Proteção Ambiental;639.0;Desconhecido;2019;US
2663;AREA DE RELEVANTE INTERESSE ECOLOGICO MUSEU PARQUE SERINGAL;Área de Relevante Interesse Ecológico;1.0;Desconhecido;2019;US
2682;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PLANALTO;Reserva Particular do Patrimônio Natural;146.0;Desconhecido;2019;US
2702;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DA POUSADA GRACIOSA;Reserva Particular do Patrimônio Natural;17.0;Desconhecido;2019;US
2703;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DEMUNER;Reserva Particular do Patrimônio Natural;80.0;Desconhecido;2019;US
2705;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MORRO GRANDE;Reserva Particular do Patrimônio Natural;192.0;Desconhecido;2019;US
2716;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PASSARIM II;Reserva Particular do Patrimônio Natural;67.0;Desconhecido;2019;US
2717;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CARUARA;Reserva Particular do Patrimônio Natural;3844.0;Desconhecido;2019;US
2721;PARQUE ESTADUAL DA LAGOA DO AÇU;Parque;8249.0;Desconhecido;2019;PI
2728;ÁREA DE PROTEÇÃO AMBIENTAL MUNICÍPAL MANGUEZAL SUL DA SERRA;Área de Proteção Ambiental;1061.0;Desconhecido;2019;US
2732;PARQUE ESTADUAL DA COSTA DO SOL;Parque;9829.0;Desconhecido;2019;PI
2740;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LAGOA ENCANTADA DO MORRO DA LUCRÉCIA;Reserva Particular do Patrimônio Natural;11.0;Desconhecido;2019;US
2749;AREA DE PROTEÇÃO AMBIENTAL POSSE/GUARITA;Área de Proteção Ambiental;29.0;Desconhecido;2019;US
2763;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CORUMBAU;Reserva Particular do Patrimônio Natural;29.0;Desconhecido;2019;US
2776;PARQUE NATURAL MUNICIPAL DO JUQUERIQUERÊ;Parque;4.0;Desconhecido;2019;PI
2778;PARQUE NATURAL MUNICIPAL DE JACARENEMA;Parque;346.0;Desconhecido;2019;PI
2789;PARQUE NATURAL MUNICIPAL BARÃO DE MAUÁ;Parque;116.0;Desconhecido;2019;PI
2796;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PARAÍSO I;Reserva Particular do Patrimônio Natural;59.0;Desconhecido;2019;US
2801;ÁREA DE PROTEÇÃO AMBIENTAL SURUÍ;Área de Proteção Ambiental;14146.0;Desconhecido;2019;US
2805;ÁREA DE PROTEÇÃO AMBIENTAL DO ALTO IGUAÇU;Área de Proteção Ambiental;22111.0;Desconhecido;2019;US
2843;ARIE ZONA DE VIDA SILVESTRE DA APA DA ILHA COMPRIDA;Área de Relevante Interesse Ecológico;12861.0;Desconhecido;2019;US
2853;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MESTRE BONINA;Reserva Particular do Patrimônio Natural;7.0;Desconhecido;2019;US
2854;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CORUMBAU I;Reserva Particular do Patrimônio Natural;164.0;Desconhecido;2019;US
2868;PARQUE NATURAL MUNICIPAL PAISAGEM CARIOCA;Parque;160.0;Desconhecido;2019;PI
2873;ÁREA DE PROTEÇÃO AMBIENTAL DE CANOA-QUEBRADA;Área de Proteção Ambiental;4000.0;Desconhecido;2019;US
2874;PARQUE NACIONAL MARINHO DAS ILHAS DOS CURRAIS;Parque;1360.0;Desconhecido;2019;PI
2879;MONUMENTO NATURAL MUNICIPAL FALÉSIAS DE MARATAÍZES;Monumento Natural;42.0;Desconhecido;2019;PI
2903;ÁREA DE PROTEÇÃO AMBIENTAL PAISAGEM CARIOCA;Área de Proteção Ambiental;204.0;Desconhecido;2019;US
2904;PARQUE ESTADUAL DO MENDANHA;Parque;4399.0;Desconhecido;2019;PI
2908;PARQUE NATURAL MUNICIPAL DOS PURIS;Parque;36.0;Desconhecido;2019;PI
2919;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL MUNICIPAL PIRAQUE-AÇÚ E PIRAQUE-MIRIM;Reserva de Desenvolvimento Sustentável;2080.0;Desconhecido;2019;US
2920;ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA GRANDE;Área de Proteção Ambiental;2612.0;Desconhecido;2019;US
2923;ÁREA DE PROTEÇÃO AMBIENTAL SERRA DONA FRANCISCA;Área de Proteção Ambiental;40492.0;Desconhecido;2019;US
2925;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DO MORRO DO IRIRIÚ;Área de Relevante Interesse Ecológico;498.0;Desconhecido;2019;US
2926;PARQUE NATURAL MUNICIPAL DA CAIEIRA;Parque;142.0;Desconhecido;2019;PI
2927;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DA ILHA DO MORRO DO AMARAL;Reserva de Desenvolvimento Sustentável;345.0;Desconhecido;2019;US
2929;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA MARIANA;Reserva Particular do Patrimônio Natural;187.0;Desconhecido;2019;US
2930;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA BOHEMIA;Reserva Particular do Patrimônio Natural;27.0;Desconhecido;2019;US
2931;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA LUKAVEC;Reserva Particular do Patrimônio Natural;58.0;Desconhecido;2019;US
2932;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA BIANCA;Reserva Particular do Patrimônio Natural;19.0;Desconhecido;2019;US
2933;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA CHEFE ROSA.;Reserva Particular do Patrimônio Natural;38.0;Desconhecido;2019;US
2939;PARQUE NATURAL MUNICIPAL MORRO DA PESCARIA;Parque;127.0;Desconhecido;2019;PI
2948;RESERVA PARTICULAR DE PATRIMÔNIO NATURAL RANCHO LETTY;Reserva Particular do Patrimônio Natural;19.0;Desconhecido;2019;US
2957;ÁREA DE PROTEÇÃO AMBIENTAL MONTE URUBU;Área de Proteção Ambiental;524.0;Desconhecido;2019;US
2981;RESERVA EXTRATIVISTA MARINHA DE ITAIPU;Reserva Extrativista;3942.0;Desconhecido;2019;US
3027;PARQUE NATURAL MUNICIPAL DA MATA ATLÂNTICA ALDEENSE;Parque;268.0;Desconhecido;2019;PI
3029;PARQUE NATURAL MUNICIPAL DO MORRO DA CRUZ;Parque;130.0;Desconhecido;2019;PI
3034;ÁREA DE PROTEÇÃO AMBIENTAL DA PRAIA DE PONTA GROSSA;Área de Proteção Ambiental;16055.0;Desconhecido;2019;US
3058;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BICHO PREGUIÇA;Reserva Particular do Patrimônio Natural;2.0;Desconhecido;2019;US
3060;ÁREA DE PROTEÇÃO AMBIENTAL WALDEIR GONÇALVES - SERRA DO ITAÓCA;Área de Proteção Ambiental;617.0;Desconhecido;2019;US
3066;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO GUIGO;Reserva Particular do Patrimônio Natural;36.0;Desconhecido;2019;US
3067;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GUANANDI;Reserva Particular do Patrimônio Natural;15.0;Desconhecido;2019;US
3068;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO DA BARRA;Reserva Particular do Patrimônio Natural;146.0;Desconhecido;2019;US
3076;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CANTO DO SENHOR;Reserva Particular do Patrimônio Natural;8.0;Desconhecido;2019;US
3080;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ILHA ENCANTADA;Reserva Particular do Patrimônio Natural;19.0;Desconhecido;2019;US
3087;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PRATA;Reserva Particular do Patrimônio Natural;90.0;Desconhecido;2019;US
3115;ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA DE CIMA;Área de Proteção Ambiental;1708.0;Desconhecido;2019;US
3124;REFÚGIO DE VIDA SILVESTRE MATA DO BURAQUINHO;Refúgio de Vida Silvestre;513.0;Desconhecido;2019;PI
3128;ÁREA DE PROTEÇÃO AMBIENTAL DO MANGUEZAL DA BARRA GRANDE;Área de Proteção Ambiental;18110.0;Desconhecido;2019;US
3132;RESERVA EXTRATIVISTA MARINHA MOCAPAJUBA;Reserva Extrativista;21028.0;Desconhecido;2019;US
3133;RESERVA EXTRATIVISTA MARINHA MESTRE LUCINDO;Reserva Extrativista;26465.0;Desconhecido;2019;US
3134;RESERVA EXTRATIVISTA MARINHA CUINARANA;Reserva Extrativista;11036.0;Desconhecido;2019;US
3137;PARQUE NACIONAL GUARICANA;Parque;49286.0;Desconhecido;2019;PI
3159;MONUMENTO NATURAL MUNICIPAL DA GALHETA;Monumento Natural;253.0;Desconhecido;2019;PI
3173;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FERNANDES I, II E III;Reserva Particular do Patrimônio Natural;589.0;Desconhecido;2019;US
3177;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO CORREDOR ECOLÓGICO LAGOA ENCANTADA / SERRA DO CONDURU;Área de Relevante Interesse Ecológico;10578.0;Desconhecido;2019;US
3201;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DO JEQUITIBÁ;Reserva Particular do Patrimônio Natural;615.0;Desconhecido;2019;US
3202;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LEMBRANÇA II;Reserva Particular do Patrimônio Natural;36.0;Desconhecido;2019;US
3203;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA DO CAHY;Reserva Particular do Patrimônio Natural;83.0;Desconhecido;2019;US
3206;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VALE DO CANTASSURÍ;Reserva Particular do Patrimônio Natural;5.0;Desconhecido;2019;US
3207;REFÚGIO DE VIDA SILVESTRE DO MOLHE LESTE;Refúgio de Vida Silvestre;24.0;Desconhecido;2019;PI
3214;ÁREA DE PROTEÇÃO AMBIENTAL DO ENGENHO PEQUENO;Área de Proteção Ambiental;1364.0;Desconhecido;2019;US
3215;PARQUE NATURAL MUNICIPAL DE SÃO GONÇALO;Parque;89.0;Desconhecido;2019;PI
3230;RESERVA BIOLÓGICA DO PARQUE EQUITATIVA;Reserva Biológica;157.0;Desconhecido;2019;PI
3231;PARQUE NATURAL MUNICIPAL DA CAIXA D´ÁGUA;Parque;18.0;Desconhecido;2019;PI
3232;ÁREA DE PROTEÇÃO AMBIENTAL DE SÃO BENTO;Área de Proteção Ambiental;767.0;Desconhecido;2019;US
3239;REFÚGIO DE VIDA SILVESTRE MATA DE MUSSAÍBA;Refúgio de Vida Silvestre;314.0;Desconhecido;2019;PI
3248;PARQUE ESTADUAL PONTA DA TULHA;Parque;1705.0;Desconhecido;2019;PI
3270;REFÚGIO DE VIDA SILVESTRE MUNICIPAL DAS SERRAS DE MARICÁ;Refúgio de Vida Silvestre;8955.0;Desconhecido;2019;PI
3278;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA ANA II;Reserva Particular do Patrimônio Natural;10.0;Desconhecido;2019;US
3281;PARQUE NATURAL MUNICIPAL DO FORTE DE TAMANDARE;Parque;347.0;Desconhecido;2019;PI
3283;PARQUE ESTADUAL MATA DO ZUMBI;Parque;289.0;Desconhecido;2019;PI
3292;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TRÊS MORENAS;Reserva Particular do Patrimônio Natural;35.0;Desconhecido;2019;US
3295;PARQUE NATURAL MUNICIPAL DAS DUNAS DA SABIAGUABA;Parque;468.0;Desconhecido;2019;PI
3303;REFÚGIO DE VIDA SILVESTRE MATA DO CURADO;Refúgio de Vida Silvestre;101.0;Desconhecido;2019;PI
3304;REFÚGIO DE VIDA SILVESTRE MATA SÃO JOÃO DA VÁRZEA;Refúgio de Vida Silvestre;66.0;Desconhecido;2019;PI
3308;PARQUE ESTADUAL MATA DE DUAS LAGOAS;Parque;138.0;Desconhecido;2019;PI
3314;ESTAÇÃO ECOLOGICA BITA E UTINGA;Estação Ecológica;2466.0;Desconhecido;2019;PI
3316;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO IPOJUCA-MEREPE;Área de Relevante Interesse Ecológico;1466.0;Desconhecido;2019;US
3328;REFÚGIO DA VIDA SILVESTRE MATA DO ENGENHO SALGADINHO;Refúgio de Vida Silvestre;259.0;Desconhecido;2019;PI
3330;REFÚGIO DA VIDA SILVESTRE MATA DO ENGENHO UCHÔA;Refúgio de Vida Silvestre;177.0;Desconhecido;2019;PI
3335;PARQUE NATURAL MUNICIPAL NASCENTE DO JAIBI;Parque;60.0;Desconhecido;2019;PI
3400;PARQUE NATURAL MUNICIPAL SAINT HILAIRE;Parque;943.0;Desconhecido;2019;PI
3402;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA VITÓRIA PRIMAVERA;Reserva Particular do Patrimônio Natural;9.0;Desconhecido;2019;US
3403;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA BOA VISTA I;Reserva Particular do Patrimônio Natural;7.0;Desconhecido;2019;US
3404;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SANTO ANDRÉ;Reserva Particular do Patrimônio Natural;26.0;Desconhecido;2019;US
3412;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESPINITA;Reserva Particular do Patrimônio Natural;29.0;Desconhecido;2019;US
3413;RESERVA PARTICULAR PATRIMÔNIO NATURAL IRARA;Reserva Particular do Patrimônio Natural;96.0;Desconhecido;2019;US
3425;RPPN MARINA DO CONDE;Reserva Particular do Patrimônio Natural;8.0;Desconhecido;2019;US
3426;PARQUE NATURAL MUNICIPAL DE CONCEIÇÃO DA BARRA;Parque;6.0;Desconhecido;2019;PI
3430;PARQUE NATURAL MUNICIPAL LAGOA DO JACARÉ DAS DUNAS DO SANTINHO;Parque;221.0;Desconhecido;2019;PI
3431;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA ANA I;Reserva Particular do Patrimônio Natural;45.0;Desconhecido;2019;US
3432;REFÚGIO DE VIDA SILVESTRE DO ARQUIPÉLAGO DE ALCATRAZES;Refúgio de Vida Silvestre;67472.0;Desconhecido;2019;PI
3433;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL COTINGA-CREJOÁ;Reserva Particular do Patrimônio Natural;9.0;Desconhecido;2019;US
3445;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PILAR;Reserva Particular do Patrimônio Natural;250.0;Desconhecido;2019;US
3459;PARQUE NATURAL MUNICIPAL DO POXIM;Parque;173.0;Desconhecido;2019;PI
3464;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL STANISLAS PRYL/MICO-LEÃO-DA-CARA-DOURADA;Reserva Particular do Patrimônio Natural;419.0;Desconhecido;2019;US
3479;REFÚGIO DE VIDA SILVESTRE PADRE SÉRGIO TONETTO;Refúgio de Vida Silvestre;339.0;Desconhecido;2019;PI
3481;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL CAMPO DAS MANGABAS;Reserva de Desenvolvimento Sustentável;7054.0;Desconhecido;2019;US
3484;MONUMENTO NATURAL MUNICIPAL DA PEDRA DE ITAOCAIA;Monumento Natural;120.0;Desconhecido;2019;PI
3502;MONUMENTO NATURAL MUNICIPAL DA PEDRA DE INOÃ;Monumento Natural;227.0;Desconhecido;2019;PI
3503;ÁREA DE PROTEÇÃO AMBIENTAL MUNICIPAL DAS SERRAS DE MARICÁ;Área de Proteção Ambiental;2652.0;Desconhecido;2019;US
3514;REFÚGIO DE VIDA SILVESTRE BANHADO DO MAÇARICO;Refúgio de Vida Silvestre;6255.0;Desconhecido;2019;PI
3517;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEITO DE POMBA;Reserva Particular do Patrimônio Natural;31.0;Desconhecido;2019;US
3535;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MARIO E ALBA CORRAL;Reserva Particular do Patrimônio Natural;9.0;Desconhecido;2019;US
3536;PARQUE NATURAL MUNICIPAL SERRA DE SÃO MIGUEL;Parque;1226.0;Desconhecido;2019;PI
