ID_UC,Código UC,Informações Gerais,Nome da UC,Esfera Administrativa,Categoria de Manejo,Categoria IUCN,UF,Ano de Criação,Ano do ato legal mais recente,Ato Legal de Criação,Outros atos legais,Municípios Abrangidos,Plano de Manejo,Conselho Gestor,Órgão Gestor,"Fonte da Área: (1 = SHP, 0 = Ato legal)",Área soma biomas,Área soma Biomas Continental,Área Ato Legal de Criação,Bioma Área (ha),Amazônia,Caatinga,Cerrado,Mata Atlântica,Pampa,Pantanal,Área Marinha,Bioma declarado,Grupo,PI,US,Recortes (ha),Mar Territorial,Município Costeiro,Município Costeiro + Área Marinha,Programa/Projeto,Sítios do Patrimônio Mundial,Sítios Ramsar,Mosaico,Reserva da Biosfera,Qualidade dos dados georreferenciados,Data da última certificação dos dados pelo Órgão Gestor
2933,0000.29.2933,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA ECOLÓGICA CHEFE ROSA.,Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2013,2013,Portaria 5926 de 19/09/2013,Sem informação.,CAMAMU (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,37.83346216,37.83346216,37.8,,0,0,0,37.83346216,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"quinta-feira, 13 de junho de 2019"
2948,0000.29.2948,,RESERVA PARTICULAR DE PATRIMÔNIO NATURAL RANCHO LETTY,Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2013,2013,Portaria 6372 de 18/11/2013,Sem informação.,PRADO (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,18.91793768,18.91793768,18.9,,0,0,0,18.91793768,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 26 de agosto de 2011"
3173,0000.29.3173,,"RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FERNANDES I, II E III",Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2014,2014,Portaria 6827 de 29/01/2014,Sem informação.,PRADO (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,589.0427258,589.0427258,588.58,,0,0,0,589.0427258,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 26 de agosto de 2011"
3201,0000.29.3201,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DO JEQUITIBÁ,Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2014,2014,Portaria 6948 de 13/02/2014,Sem informação.,ENTRE RIOS (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,615.1981175,615.1981175,614.89,,0,0,0,615.1981175,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma representação esquemática da localização da UC,"sexta-feira, 26 de agosto de 2011"
3202,0000.29.3202,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LEMBRANÇA II,Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2014,2014,Portaria Nº 7116 de 14/03/2014,Sem informação.,PORTO SEGURO (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,36.24085286,36.24085286,36.22,,0,0,0,36.24085286,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 4 de março de 2016"
3203,0000.29.3203,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA DO CAHY,Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2014,2014,Portaria Nº 7170 de 24/03/2014,Sem informação.,PRADO (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,83.3447325,83.3447325,83.28,,0,0,0,83.3447325,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma representação esquemática da localização da UC,"segunda-feira, 1 de fevereiro de 2016"
3206,0000.29.3206,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VALE DO CANTASSURÍ,Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2014,2014,Portaria 8875 de 01/12/2014,Sem informação.,ITACARÉ (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,4.556821113,4.556821113,4.55,,0,0,0,4.556821113,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"terça-feira, 8 de março de 2016"
3248,0000.29.3248,,PARQUE ESTADUAL PONTA DA TULHA,Estadual,Parque,Category II,BA,2015,2015,Decreto 16487 de 22/12/2015,Sem informação.,ILHÉUS (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,1705.230108,1705.230108,1703.91,,0,0,0,1705.230108,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"quarta-feira, 21 de maio de 2014"
3278,0000.29.3278,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA ANA II,Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2016,2016,Portaria 12144 de 01/08/2016,Sem informação.,ITACARÉ (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,9.980857815,9.980857815,9.97,,0,0,0,9.980857815,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 8 de novembro de 2019"
3292,0000.29.3292,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TRÊS MORENAS,Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2016,2016,Portaria 11263 de 02/02/2016,Sem informação.,PORTO SEGURO (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,35.47057796,35.47057796,35.46,,0,0,0,35.47057796,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 8 de novembro de 2019"
3402,0000.29.3402,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA VITÓRIA PRIMAVERA,Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2016,2016,Portaria 11745 de 11/05/2016,Sem informação.,MARAÚ (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,8.885862534,8.885862534,8.88,,0,0,0,8.885862534,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sábado, 10 de setembro de 2011"
3403,0000.29.3403,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA BOA VISTA I,Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2016,2016,Portaria 11746 de 11/05/2016,Sem informação.,MARAÚ (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,7.2555169,7.2555169,7.25,,0,0,0,7.2555169,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sábado, 10 de setembro de 2011"
3404,0000.29.3404,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SANTO ANDRÉ,Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2016,2016,Portaria 11747 de 11/05/2016,Sem informação.,MARAÚ (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,25.88624148,25.88624148,25.87,,0,0,0,25.88624148,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sábado, 10 de setembro de 2011"
3412,0000.29.3412,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESPINITA,Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2016,2016,Portaria 11783 de 17/05/2016,Sem informação.,IGRAPIÚNA (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,29.16998222,29.16998222,29.15,,0,0,0,29.16998222,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"quarta-feira, 21 de maio de 2014"
3413,0000.29.3413,,RESERVA PARTICULAR PATRIMÔNIO NATURAL IRARA,Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2016,2016,Portaria 11784 de 17/05/2016,Sem informação.,CAMAMU (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,95.66374898,95.66374898,95.59,,0,0,0,95.66374898,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 8 de novembro de 2019"
3431,0000.29.3431,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA ANA I,Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2016,2016,Portaria 12145 de 01/08/2016,Sem informação.,ITACARÉ (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,44.94981399,44.94981399,44.73,,0,0,0,44.94981399,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"quarta-feira, 16 de março de 2016"
3433,0000.29.3433,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL COTINGA-CREJOÁ,Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2016,2016,Portaria 12265 de 23/08/2016,Sem informação.,UNA (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,9.384834283,9.384834283,9.38,,0,0,0,9.384834283,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma representação esquemática da localização da UC,"sábado, 10 de setembro de 2011"
3464,0000.29.3464,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL STANISLAS PRYL/MICO-LEÃO-DA-CARA-DOURADA,Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2016,2016,Portaria 12931 de 21/11/2016,Sem informação.,UNA (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,418.5115593,418.5115593,418.17,,0,0,0,418.5115593,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma representação esquemática da localização da UC,"terça-feira, 27 de setembro de 2011"
3733,0000.29.3733,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LIMOEIRO,Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2017,2017,Portaria 14785 de 11/09/2017,Sem informação.,ESPLANADA (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,475.0239522,475.0239522,474.83,,0,0,0,475.0239522,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma representação esquemática da localização da UC,"terça-feira, 11 de outubro de 2011"
3734,0000.29.3734,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PREGUIÇA-DE-COLEIRA,Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2018,2018,Portaria 15711 de 05/03/2018,Sem informação.,MARAÚ (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,7.842765184,7.842765184,7.84,,0,0,0,7.842765184,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"segunda-feira, 3 de setembro de 2012"
3793,0000.29.3793,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MACUQUINHO-BAIANO,Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2018,2018,Portaria 16352 de 19/06/2018,Sem informação.,ITUBERÁ (BA) - PIRAÍ DO NORTE (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,77.97110638,77.97110638,77.91,,0,0,0,77.97110638,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"terça-feira, 26 de novembro de 2019"
3794,0000.29.3794,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA YOGO,Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2018,2018,Portaria 16823 de 04/09/2018,Sem informação.,JAGUARIPE (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,17.17086814,17.17086814,17.16,,0,0,0,17.17086814,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"quarta-feira, 16 de março de 2016"
3795,0000.29.3795,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA JACURUNA,Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2018,2018,Portaria 16824 de 04/09/2018,Sem informação.,JAGUARIPE (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,13.08502538,13.08502538,13.08,,0,0,0,13.08502538,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"quarta-feira, 18 de abril de 2012"
4035,0000.29.4035,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ECOTERRA TICO TINGA,Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2019,2019,Portaria 19729 de 05/12/2019,Sem informação.,TAPEROÁ (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,41.73336937,41.73336937,41.7,,0,0,0,41.73336937,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma representação esquemática da localização da UC,"terça-feira, 21 de agosto de 2018"
4133,0000.29.4133,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA GRAVINA,Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2020,2020,Portaria 21608 de 07/10/2020,Sem informação.,MARAÚ (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,80.00922449,80.00922449,79.94,,0,0,0,80.00922449,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"terça-feira, 12 de novembro de 2013"
4238,0000.29.4238,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JAPURÁ,Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2021,2021,Portaria 23870 de 25/08/2021,Sem informação.,ESPLANADA (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,534.4807619,534.4807619,534.25,,0,0,0,534.4807619,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,,Polígono é uma representação esquemática da localização da UC,"segunda-feira, 24 de fevereiro de 2014"
4239,0000.29.4239,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FALCÃO,Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2021,2021,Portaria 23910 de 30/08/2021,Sem informação.,ESPLANADA (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,937.6775611,937.6775611,937.32,,0,0,0,937.6775611,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,,Polígono é uma estimativa dos limites da UC,"terça-feira, 22 de abril de 2014"
4402,0000.29.4402,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARUÁ,Estadual,Reserva Particular do Patrimônio Natural,Category IV,BA,2022,2022,Portaria 24993 de 12/01/2022,Sem informação.,MATA DE SÃO JOÃO (BA),Não,Não,INSTITUTO DO MEIO AMBIENTE E RECURSOS HÍDRICOS DA BAHIA - BA,1,0.111979882,0.111979882,0.11,,0,0,0,0.111979882,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,,Polígono é uma estimativa dos limites da UC,"terça-feira, 5 de setembro de 2017"
331,0000.32.0331,,PARQUE ESTADUAL DE ITAÚNAS,Estadual,Parque,Category II,ES,1991,1991,Decreto 4967-E de 08/11/1991,Sem informação.,CONCEIÇÃO DA BARRA (ES),Sim,Sim,INSTITUTO ESTADUAL DE MEIO AMBIENTE E RECURSOS HÍDRICOS DO ESPÍRITO SANTO - ES,1,3535.822671,3535.822671,3481,,0,0,0,3535.822671,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"terça-feira, 13 de agosto de 2013"
332,0000.32.0332,,PARQUE ESTADUAL PAULO CÉSAR VINHA,Estadual,Parque,Category II,ES,1994,1994,Decreto 2993-N de 05/06/1990,Alteração de nome: Lei ordinária 4903 de 02/05/1994,GUARAPARI (ES),Sim,Sim,INSTITUTO ESTADUAL DE MEIO AMBIENTE E RECURSOS HÍDRICOS DO ESPÍRITO SANTO - ES,1,1504.561876,1504.172201,1500,,0,0,0,1504.172201,0,0,0.389675498,Mata Atlântica,Proteção Integral,1,0,,1,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"terça-feira, 26 de novembro de 2013"
333,0000.32.0333,,ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA GUANANDY,Estadual,Área de Proteção Ambiental,Category V,ES,1994,1994,Decreto 3738-N de 12/08/1994,Sem informação.,ITAPEMIRIM (ES) - PIÚMA (ES),Não,Não,INSTITUTO ESTADUAL DE MEIO AMBIENTE E RECURSOS HÍDRICOS DO ESPÍRITO SANTO - ES,1,5195.340498,5190.51697,5242,,0,0,0,5190.51697,0,0,4.823528472,Mata Atlântica,Uso Sustentável,0,1,,1,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"terça-feira, 27 de agosto de 2013"
334,0000.32.0334,,ÁREA DE PROTEÇÃO AMBIENTAL DO PICO DO GOIAPABA-AÇU,Estadual,Área de Proteção Ambiental,Category V,ES,1994,1994,Decreto 3.796-N de 27/12/1994,Sem informação.,FUNDÃO (ES) - SANTA TERESA (ES),Não,Sim,INSTITUTO ESTADUAL DE MEIO AMBIENTE E RECURSOS HÍDRICOS DO ESPÍRITO SANTO - ES,1,3523.912798,3523.912798,3740,,0,0,0,3523.912798,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"segunda-feira, 25 de novembro de 2013"
335,0000.32.0335,,ÁREA DE PROTEÇÃO AMBIENTAL DE PRAIA MOLE,Estadual,Área de Proteção Ambiental,Category V,ES,1994,1994,Decreto 3802-N de 29/12/1994,Sem informação.,SERRA (ES),Sim,Sim,INSTITUTO ESTADUAL DE MEIO AMBIENTE E RECURSOS HÍDRICOS DO ESPÍRITO SANTO - ES,1,398.335817,393.7497524,400,,0,0,0,393.7497524,0,0,4.586064631,Mata Atlântica,Uso Sustentável,0,1,,1,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"segunda-feira, 25 de novembro de 2013"
336,0000.32.0336,,ÁREA DE PROTEÇÃO AMBIENTAL CONCEIÇÃO DA BARRA,Estadual,Área de Proteção Ambiental,Category V,ES,2007,2007,Decreto 1876-R de 04/07/2007,Sem informação.,CONCEIÇÃO DA BARRA (ES),Sim,Sim,INSTITUTO ESTADUAL DE MEIO AMBIENTE E RECURSOS HÍDRICOS DO ESPÍRITO SANTO - ES,1,7907.168537,7907.168537,7728,,0,0,0,7907.168537,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"terça-feira, 30 de novembro de 2021"
338,0000.32.0338,,ÁREA DE PROTEÇÃO AMBIENTAL DE SETIBA,Estadual,Área de Proteção Ambiental,Category V,ES,1998,1998,Decreto 3747 de 12/09/1994,Alteração de nome: Lei ordinária 5651 de 26/05/1998,GUARAPARI (ES) - VILA VELHA (ES),Sim,Sim,INSTITUTO ESTADUAL DE MEIO AMBIENTE E RECURSOS HÍDRICOS DO ESPÍRITO SANTO - ES,1,10971.68788,4105.630344,12900,,0,0,0,4105.630344,0,0,6866.057541,Área Marinha,Uso Sustentável,0,1,,1,1,1,GEF Mar,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"quarta-feira, 23 de março de 2022"
1533,0000.32.1533,,MONUMENTO NATURAL O FRADE E A FREIRA,Estadual,Monumento Natural,Category III,ES,2007,2007,Decreto 1917-R de 06/09/2007,Sem informação.,CACHOEIRO DE ITAPEMIRIM (ES) - ITAPEMIRIM (ES) - VARGEM ALTA (ES),Não,Sim,INSTITUTO ESTADUAL DE MEIO AMBIENTE E RECURSOS HÍDRICOS DO ESPÍRITO SANTO - ES,1,854.0638951,854.0638951,861,,0,0,0,854.0638951,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"segunda-feira, 25 de novembro de 2013"
1667,0000.32.1667,,RESERVA BIOLÓGICA DE DUAS BOCAS,Estadual,Reserva Biológica,Category Ia,ES,1991,1991,Lei ordinária 2095 de 12/01/1965,Recategorização: Lei ordinária 4503 de 02/01/1991,CARIACICA (ES),Não,Não,INSTITUTO ESTADUAL DE MEIO AMBIENTE E RECURSOS HÍDRICOS DO ESPÍRITO SANTO - ES,0,3087,3087,2200,,0,0,0,3087,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"segunda-feira, 24 de fevereiro de 2014"
1832,0000.32.1832,,RESERVA ESTADUAL DE DESENVOLVIMENTO SUSTENTÁVEL CONCHA D´OSTRA,Estadual,Reserva de Desenvolvimento Sustentável,Category VI,ES,2007,2007,Lei ordinária 8464 de 26/02/2007,Sem informação.,GUARAPARI (ES),Não,Sim,INSTITUTO ESTADUAL DE MEIO AMBIENTE E RECURSOS HÍDRICOS DO ESPÍRITO SANTO - ES,1,953.6669404,949.9024372,953,,0,0,0,949.9024372,0,0,3.764503238,Mata Atlântica,Uso Sustentável,0,1,,1,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"quarta-feira, 25 de junho de 2014"
2345,0000.32.2345,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MUTUM PRETO,Estadual,Reserva Particular do Patrimônio Natural,Category IV,ES,2007,2017,Outros 003- N de 19/01/2007,Convalidação de Ato Legal pretérito: Portaria 001-R de 03/01/2017,LINHARES (ES),Não,Não,INSTITUTO ESTADUAL DE MEIO AMBIENTE E RECURSOS HÍDRICOS DO ESPÍRITO SANTO - ES,1,378.3780131,378.3780131,378.73,,0,0,0,378.3780131,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,Mosaico da Foz do Rio doce,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"segunda-feira, 14 de julho de 2014"
2346,0000.32.2346,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RECANTO DAS ANTAS,Estadual,Reserva Particular do Patrimônio Natural,Category IV,ES,2017,2017,Outros 018-N de 23/07/2007,Convalidação de Ato Legal pretérito: Portaria 001-R de 03/01/2017,LINHARES (ES),Não,Não,INSTITUTO ESTADUAL DE MEIO AMBIENTE E RECURSOS HÍDRICOS DO ESPÍRITO SANTO - ES,1,2245.523349,2245.523349,2201.6,,0,0,0,2245.523349,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,Mosaico da Foz do Rio doce,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"segunda-feira, 4 de agosto de 2014"
2347,0000.32.2347,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESTINGA DE ARACRUZ,Estadual,Reserva Particular do Patrimônio Natural,Category IV,ES,2007,2017,Outros 015- N de 02/05/2007,Convalidação de Ato Legal pretérito: Portaria 001-R de 03/01/2017,ARACRUZ (ES),Não,Não,INSTITUTO ESTADUAL DE MEIO AMBIENTE E RECURSOS HÍDRICOS DO ESPÍRITO SANTO - ES,1,329.2510618,329.2510618,295.64,,0,0,0,329.2510618,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,Mosaico da Foz do Rio doce,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 1 de agosto de 2014"
2353,0000.32.2353,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL YARA BRUNINI,Estadual,Reserva Particular do Patrimônio Natural,Category IV,ES,2010,2010,Outros 149-S de 05/04/2010,Sem informação.,PIÚMA (ES),Não,Não,INSTITUTO ESTADUAL DE MEIO AMBIENTE E RECURSOS HÍDRICOS DO ESPÍRITO SANTO - ES,1,2.22969269,2.22969269,2.23,,0,0,0,2.22969269,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"segunda-feira, 1 de fevereiro de 2016"
2355,0000.32.2355,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO MACUCO,Estadual,Reserva Particular do Patrimônio Natural,Category IV,ES,2010,2010,Outros 151-S de 05/04/2010,Sem informação.,PRESIDENTE KENNEDY (ES),Não,Não,INSTITUTO ESTADUAL DE MEIO AMBIENTE E RECURSOS HÍDRICOS DO ESPÍRITO SANTO - ES,1,75.45726787,75.45726787,75.18,,0,0,0,75.45726787,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 12 de fevereiro de 2016"
723,0000.33.0723,,RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO AVENTUREIRO,Estadual,Reserva de Desenvolvimento Sustentável,Category VI,RJ,1990,2014,Decreto 15983 de 27/11/1990,Recategorização: Lei ordinária 6.793 de 28/05/2014,ANGRA DOS REIS (RJ),Não,Não,INSTITUTO ESTADUAL DO AMBIENTE DO RIO DE JANEIRO - RJ,1,1899.942332,128.6950286,1815,,0,0,0,128.6950286,0,0,1771.247304,Área Marinha,Uso Sustentável,0,1,,1,1,1,,,,Mosaico Bocaina,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"quinta-feira, 30 de abril de 2020"
