ID_UC;Código UC;Informações Gerais;NOME DA UC;Esfera Administrativa;Categoria de Manejo;Categoria IUCN;UF;Ano de criação;Ano do ato legal mais recente;Ato Legal de Criação;Outros atos legais;Municípios Abrangidos;Plano de Manejo;Conselho Gestor;Área soma biomas;Área Ato Legal de Criação;Bioma Área (ha);Amazônia;Caatinga;Cerrado;Mata Atlântica;Pampa;Pantanal;Área Marinha
1418;0000.00.1418;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA COQUEIROS;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;1990;1990;Portaria 2264 de 09/11/1990;;Simões Filho (BA);Não;Não;87;87;;0;0;0;87;0;0;0
1419;0000.00.1419;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ECOPARQUE DE UNA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;1999;1999;Portaria 53-N de 01/06/1999;;Una (BA);Não;Não;83;83;;0;0;0;83;0;0;0
1420;0000.00.1420;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DAS DUNAS;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2004;2004;Portaria 17 de 04/03/2004;;Camaçari (BA);Não;Não;79;78;;0;0;0;79;0;0;0
1425;0000.00.1425;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ARARAUNA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2003;2003;Portaria 6 de 11/02/2003;;Una (BA);Não;Não;39;39;;0;0;0;39;0;0;0
1426;0000.00.1426;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LAGOA DO PEIXE;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2001;2001;Portaria 35 de 02/03/2001;;Caravelas (BA);Não;Não;31;31;;0;0;0;31;0;0;0
1427;0000.00.1427;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JUERANA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2002;2002;Portaria 70 de 02/05/2002;;Maraú (BA);Não;Não;27;27;;0;0;0;27;0;0;0
1428;0000.00.1428;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA PARAÍSO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2000;2000;Portaria 26 de 13/04/2000;;Uruçuca (BA);Não;Não;26;26;;0;0;0;26;0;0;0
1429;0000.00.1429;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SÃO JOÃO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;1997;1997;Portaria 22-N de 27/03/1997;;Ilhéus (BA);Não;Não;25;25;;0;0;0;25;0;0;0
1430;0000.00.1430;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PEDRA DO SABIÁ;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2001;2001;Portaria 155 de 24/10/2001;;Itacaré (BA);Não;Não;22;22;;0;0;0;22;0;0;0
1431;0000.00.1431;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CARROULA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2002;2002;Portaria 175 de 31/12/2002;;Prado (BA);Não;Não;15;15;;0;0;0;15;0;0;0
1432;0000.00.1432;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AGDA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2001;2001;Portaria 169 de 14/11/2001;;Pojuca (BA);Não;Não;13;13;;0;0;0;13;0;0;0
1433;0000.00.1433;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MÃE DA MATA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2004;2004;Portaria 32 de 09/03/2004;;Ilhéus (BA);Não;Não;13;13;;0;0;0;13;0;0;0
1434;0000.00.1434;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ARTE VERDE;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;1998;1998;Portaria 114-N de 14/08/1998;;Ilhéus (BA);Não;Não;10;10;;0;0;0;10;0;0;0
1435;0000.00.1435;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL DA MATA ATLÂNTICA DA MANONA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2001;2001;Portaria 108 de 03/09/2001;;Porto Seguro (BA);Não;Não;7;7;;0;0;0;7;0;0;0
1438;0000.00.1438;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SOSSEGO;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;1999;1999;Portaria 13-N de 11/02/1999;;Uruçuca (BA);Não;Não;5;5;;0;0;0;5;0;0;0
1441;0000.00.1441;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RETIRO PARAÍSO;Federal;Reserva Particular do Patrimônio Natural;Category IV;AP;1997;1997;Portaria 86-N de 06/08/1997;;Macapá (AP);Não;Não;47;47;;47;0;0;0;0;0;0
1443;0000.00.1443;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LOTE URBANO;Federal;Reserva Particular do Patrimônio Natural;Category IV;AP;1998;1998;Portaria 54-N de 29/04/1998;;Santana (AP);Não;Não;17;17;;17;0;0;0;0;0;0
1444;0000.00.1444;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALDEIA EKINOX;Federal;Reserva Particular do Patrimônio Natural;Category IV;AP;2000;2000;Portaria 91 de 21/11/2000;;Macapá (AP);Não;Não;11;11;;11;0;0;0;0;0;0
1460;0000.00.1460;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA SANTA TEREZA;Federal;Reserva Particular do Patrimônio Natural;Category IV;AL;2001;2001;Portaria 120 de 04/09/2001;;Atalaia (AL);Não;Não;101;101;;0;0;0;101;0;0;0
1461;0000.00.1461;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LULA LOBO I;Federal;Reserva Particular do Patrimônio Natural;Category IV;AL;2001;2001;Portaria 111 de 04/09/2001;;Coruripe (AL);Não;Não;69;69;;0;0;0;69;0;0;0
1462;0000.00.1462;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SÃO PEDRO;Federal;Reserva Particular do Patrimônio Natural;Category IV;AL;1995;1995;Portaria 12 de 08/02/1995;;Pilar (AL);Não;Não;50;50;;0;0;0;50;0;0;0
1464;0000.00.1464;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ROSA DO SOL;Federal;Reserva Particular do Patrimônio Natural;Category IV;AL;1994;1994;Portaria 119-N de 03/11/1994;;Barra de São Miguel (AL);Não;Não;16;16;;0;0;0;16;0;0;0
1468;0000.24.1468;;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL ESTADUAL PONTA DO TUBARÃO;Estadual;Reserva de Desenvolvimento Sustentável;Category VI;RN;2003;2003;Lei ordinária 8349 de 18/07/2003;;Guamaré (RN), Macau (RN);Não;Sim;12.925;12.925;;0;10.125;0;0;0;0;2.800
1469;0000.24.1469;;ÁREA DE PROTEÇÃO AMBIENTAL DOS RECIFES DE CORAIS;Estadual;Área de Proteção Ambiental;Category V;RN;2001;2001;Decreto 15476 de 06/06/2001;;Maxaranguape (RN), Touros (RN), Rio do Fogo (RN);Sim;Sim;136.232;180.000;;0;0;0;0;0;0;136.232
1470;0000.24.1470;;AREA DE PROTEÇÃO AMBIENTAL DE JENIPABU;Estadual;Área de Proteção Ambiental;Category V;RN;1995;1995;Decreto 12620 de 17/05/1995;;Extremoz (RN), Natal (RN);Sim;Sim;1.872;2;;0;0;0;1.872;0;0;0
1471;0000.24.1471;;ÁREA DE PROTEÇÃO AMBIENTAL BONFIM/GUARAÍRA;Estadual;Área de Proteção Ambiental;Category V;RN;1999;1999;Decreto 14369 de 22/03/1999;;Arês (RN), Goianinha (RN), Nísia Floresta (RN), São José de Mipibu (RN), Senador Georgino Avelino (RN), Tibau do Sul (RN);Não;Sim;42.470;42.893;;0;0;0;42.469;0;0;2
1472;0000.24.1472;;ÁREA DE PROTEÇÃO AMBIENTAL PIQUIRI-UNA;Estadual;Área de Proteção Ambiental;Category V;RN;1990;2011;Decreto 10683 de 06/06/1990;"Ampliação - Decreto 22182 de 22/03/2011;";Canguaretama (RN), Espírito Santo (RN), Pedro Velho (RN);Sim;Sim;41.346;12;;0;3.128;0;38.218;0;0;0
1473;0000.24.1473;;PARQUE ESTADUAL MATA DA PIPA;Estadual;Parque;Category II;RN;2006;2006;Decreto 19341 de 12/09/2006;;Tibau do Sul (RN);Sim;Sim;291;291;;0;0;0;291;0;0;0
1475;0000.24.1475;;"PARQUE ESTADUAL DUNAS DE NATAL "" JORNALISTA LUIZ MARIA ALVES";Estadual;Parque;Category II;RN;1977;1977;Decreto 7237 de 22/11/1977;;Natal (RN);Sim;Sim;1.135;1.350;;0;0;0;1.135;0;0;0
1476;0000.33.1476;;PARQUE ESTADUAL DA SERRA DA TIRIRICA;Estadual;Parque;Category II;RJ;1991;2012;Lei ordinária 1901 de 29/11/1991;"Ampliação - Decreto 43913 de 29/10/2012;Revisão dos limites - Lei ordinária 5079 de 03/09/2007;";Maricá (RJ), Niterói (RJ);Sim;Sim;3.491;1.800;;0;0;0;3.241;0;0;251
1477;0000.33.1477;;PARQUE ESTADUAL DA ILHA GRANDE;Estadual;Parque;Category II;RJ;1971;2007;Decreto 15273 de 26/06/1971;"Ampliação - Decreto 40602 de 12/02/2007;";Angra dos Reis (RJ);Sim;Sim;12.092;12.052;;0;0;0;12.003;0;0;89
1478;0000.33.1478;;PARQUE ESTADUAL DA PEDRA BRANCA;Estadual;Parque;Category II;RJ;1974;1974;Decreto legislativo 2377 de 28/06/1974;;Rio de Janeiro (RJ);Sim;Sim;12.523;12.500;;0;0;0;12.523;0;0;0
1479;0000.33.1479;;PARQUE ESTADUAL DO DESENGANO;Estadual;Parque;Category II;RJ;1970;1983;Decreto 250 de 13/04/1970;"Revisão dos limites - Decreto 7121 de 28/12/1983;";Campos dos Goytacazes (RJ), Santa Maria Madalena (RJ), São Fidélis (RJ);Sim;Sim;21.404;25.000;;0;0;0;21.404;0;0;0
1481;0000.33.1481;;ESTAÇÃO ECOLÓGICA ESTADUAL DE GUAXINDIBA;Estadual;Estação Ecológica;Category Ia;RJ;2002;2002;Decreto 32576 de 30/12/2002;;São Francisco de Itabapoana (RJ);Sim;Sim;3.259;3.260;;0;0;0;3.259;0;0;0
1482;0000.33.1482;;RESERVA BIOLÓGICA ESTADUAL DE GUARATIBA;Estadual;Reserva Biológica;Category Ia;RJ;1974;2002;Decreto 7549 de 20/11/1974;"Revisão dos limites - Decreto 5415 de 31/03/1982;Revisão dos limites - Decreto 32365 de 10/12/2002;";Rio de Janeiro (RJ);Sim;Sim;3.361;3.600;;0;0;0;2.876;0;0;485
1485;0000.33.1485;;PARQUE ESTADUAL DOS TRÊS PICOS;Estadual;Parque;Category II;RJ;2002;2013;Decreto 31343 de 05/06/2002;"Revisão dos limites - Decreto 6573 de 31/10/2013;Ampliação - Decreto 41990 de 12/08/2009;";Teresópolis (RJ), Silva Jardim (RJ), Nova Friburgo (RJ), Guapimirim (RJ), Cachoeiras de Macacu (RJ);Sim;Sim;58.759;46.600;;0;0;0;58.759;0;0;0
1512;0000.33.1512;;AREA DE PROTEÇÃO AMBIENTAL DO RIO GUANDU;Estadual;Área de Proteção Ambiental;Category V;RJ;2007;2007;Decreto 40670 de 26/03/2007;;Japeri (RJ), Miguel Pereira (RJ), Paracambi (RJ), Piraí (RJ), Queimados (RJ), Rio Claro (RJ), Seropédica (RJ);Não;Sim;74.296;0;;0;0;0;74.296;0;0;0
1514;0000.33.1514;;ÁREA DE PROTEÇÃO AMBIENTAL DE MASSAMBABA;Estadual;Área de Proteção Ambiental;Category V;RJ;1986;2011;Decreto 9529 de 15/12/1986;"Revisão dos limites - Lei ordinária 6128 de 28/12/2011;";Araruama (RJ), Arraial do Cabo (RJ), Saquarema (RJ);Sim;Sim;9.124;7.630;;0;0;0;9.124;0;0;0
1518;0000.00.1518;;RESERVA EXTRATIVISTA RIO CAJARI;Federal;Reserva Extrativista;Category VI;AP;1990;1990;Decreto 99145 de 12/03/1990;;Mazagão (AP), Laranjal do Jari (AP), Vitória do Jari (AP);Não;Sim;532.397;481.650;;532.397;0;0;0;0;0;0
1520;0000.00.1520;;RESERVA EXTRATIVISTA QUILOMBO DO FRECHAL;Federal;Reserva Extrativista;Category VI;MA;1992;1992;Decreto 536 de 20/05/1992;;Mirinzal (MA);Não;Sim;9.338;9.542;;9.338;0;0;0;0;0;0
1533;0000.32.1533;;MONUMENTO NATURAL O FRADE E A FREIRA;Estadual;Monumento Natural;Category III;ES;2007;2007;Decreto 1917-R de 06/09/2007;;Vargem Alta (ES), Itapemirim (ES), Cachoeiro de Itapemirim (ES);Não;Sim;854;861;;0;0;0;854;0;0;0
1563;0000.00.1563;;RESERVA EXTRATIVISTA ACAÚ-GOIANA;Federal;Reserva Extrativista;Category VI;PB, PE;2007;2007;Decreto S/N de 26/09/2007;;Caaporã (PB), Pitimbu (PB), Goiana (PE);Não;Não;6.677;6.678;;0;0;0;4.489;0;0;2.188
1565;0060.32.1565;;PARQUE NATURAL MUNICIPAL DO ARICANGA WALDEMAR DEVENS;Municipal;Parque;Category II;ES;1997;2012;Lei ordinária 1994 de 12/05/1997;"Retificação - Lei ordinária 3620 de 27/09/2012;";Aracruz (ES);Sim;Sim;504;578;;0;0;0;504;0;0;0
1566;0060.32.1566;;PARQUE NATURAL MUNICIPAL DAVID VICTOR FARINA;Municipal;Parque;Category II;ES;1995;2008;Decreto 6144 de 27/07/1995;"Alteração de nome - Decreto 14558 de 13/10/2005;Revisão dos limites - Decreto 18566 de 11/09/2008;";Aracruz (ES);Não;Não;44;44;;0;0;0;44;0;0;0
1580;0350.33.1580;;PARQUE NATURAL MUNICIPAL DE NOVA IGUAÇU;Municipal;Parque;Category II;RJ;1998;2008;Decreto 6001 de 05/06/1998;"Alteração de nome - Decreto 8092 de 03/06/2008;";Nova Iguaçu (RJ);Sim;Sim;1.100;1.100;;0;0;0;1.100;0;0;0
1620;0000.33.1620;;PARQUE ESTADUAL CUNHAMBEBE;Estadual;Parque;Category II;RJ;2008;2008;Decreto 41358 de 13/06/2008;;Angra dos Reis (RJ), Itaguaí (RJ), Mangaratiba (RJ), Rio Claro (RJ);Não;Sim;38.076;38.053;;0;0;0;38.076;0;0;0
1667;0000.32.1667;;RESERVA BIOLÓGICA DE DUAS BOCAS;Estadual;Reserva Biológica;Category Ia;ES;1965;1991;Lei ordinária 2095 de 12/01/1965;"Recategorização - Lei ordinária 4503 de 02/01/1991;";Cariacica (ES);Não;Não;3.087;2.200;;0;0;0;3.087;0;0;0
1677;0000.35.1677;;PARQUE ESTADUAL DO ITINGUÇU;Estadual;Parque;Category II;SP;2013;2013;Lei ordinária 14982 de 08/04/2013;;Peruíbe (SP), Iguape (SP);Não;Não;5.038;5.040;;0;0;0;5.000;0;0;38
1678;0000.35.1678;;PARQUE ESTADUAL LAGAMAR DE CANANEIA;Estadual;Parque;Category II;SP;2008;2008;Lei ordinária 12810 de 21/02/2008;;Cananéia (SP), Jacupiranga (SP);Não;Não;40.706;40.759;;0;0;0;40.706;0;0;0
1679;0000.35.1679;;PARQUE ESTADUAL DO PRELADO;Estadual;Parque;Category II;SP;2013;2013;Lei ordinária 14982 de 08/04/2013;;Iguape (SP);Não;Não;1.827;1.828;;0;0;0;1.827;0;0;0
1681;0000.35.1681;;REFÚGIO DE VIDA SILVESTRE DAS ILHAS DO ABRIGO E GUARARITAMA;Estadual;Refúgio de Vida Silvestre;Category III;SP;2013;2013;Lei ordinária 14982 de 08/04/2013;;Peruíbe (SP);Não;Não;481;481;;0;0;0;0;0;0;481
1685;0000.35.1685;;RESERVA EXTRATIVISTA ILHA DO TUMBA;Estadual;Reserva Extrativista;Category VI;SP;2008;2008;Lei ordinária 12810 de 21/02/2008;;Cananéia (SP);Não;Sim;1.127;1.128;;0;0;0;1.127;0;0;0
1686;0000.35.1686;;RESERVA EXTRATIVISTA TAQUARI;Estadual;Reserva Extrativista;Category VI;SP;2008;2008;Lei ordinária 12810 de 21/02/2008;;Cananéia (SP);Não;Sim;1.660;1.662;;0;0;0;1.660;0;0;0
1687;0000.35.1687;;RDS DA BARRA DO UNA;Estadual;Reserva de Desenvolvimento Sustentável;Category VI;SP;2013;2013;Lei ordinária 14982 de 08/04/2013;;Peruíbe (SP);Não;Não;1.487;1.487;;0;0;0;1.487;0;0;0
1689;0000.35.1689;;RDS DO DESPRAIADO;Estadual;Reserva de Desenvolvimento Sustentável;Category VI;SP;2013;2013;Lei ordinária 14982 de 08/04/2013;;Iguape (SP);Não;Não;3.950;1.487;;0;0;0;3.950;0;0;0
1693;0000.35.1693;;RDS ITAPANHAPIMA;Estadual;Reserva de Desenvolvimento Sustentável;Category VI;SP;2008;2008;Lei ordinária 12810 de 21/02/2008;;Cananéia (SP);Não;Sim;1.241;1.243;;0;0;0;1.241;0;0;0
1702;0000.35.1702;;APA ILHA COMPRIDA;Estadual;Área de Proteção Ambiental;Category V;SP;1987;1987;Decreto 26881 de 11/03/1987;;Ilha Comprida (SP);Não;Não;18.931;0;;0;0;0;18.889;0;0;42
1721;0000.35.1721;;APA MARINHA DO LITORAL NORTE;Estadual;Área de Proteção Ambiental;Category V;SP;2008;2008;Decreto 53525 de 08/10/2008;;Caraguatatuba (SP), Ilhabela (SP), São Sebastião (SP), Ubatuba (SP);Não;Não;316.367;316.242;;0;0;0;5.169;0;0;311.197
1722;0000.35.1722;;ARIE DE SÃO SEBASTIÃO;Estadual;Área de Relevante Interesse Ecológico;Category IV;SP;2008;2008;Decreto 53525 de 08/10/2008;;Caraguatatuba (SP), Ilhabela (SP), São Sebastião (SP), Ubatuba (SP);Não;Não;608;0;;0;0;0;180;0;0;428
1723;0000.35.1723;;APA MARINHA DO LITORAL CENTRO;Estadual;Área de Proteção Ambiental;Category V;SP;2008;2013;Decreto 53526 de 08/10/2008;"Ampliação - Lei ordinária 14982 de 08/04/2013;";Bertioga (SP), Guarujá (SP), Itanhaém (SP), Mongaguá (SP), Peruíbe (SP), Praia Grande (SP), Santos (SP), São Vicente (SP);Não;Não;453.109;0;;0;0;0;3.729;0;0;449.381
1724;0000.35.1724;;APA MARINHA DO LITORAL SUL;Estadual;Área de Proteção Ambiental;Category V;SP;2008;2013;Decreto 53527 de 08/10/2008;"Ampliação - Lei ordinária 14982 de 08/04/2013;";Cananéia (SP), Iguape (SP), Ilha Comprida (SP);Não;Não;368.384;0;;0;0;0;2.648;0;0;365.736
1725;0000.35.1725;;ARIE DO GUARÁ;Estadual;Área de Relevante Interesse Ecológico;Category IV;SP;2008;2008;Decreto 53527 de 08/10/2008;;Ilha Comprida (SP);Não;Não;455;0;;0;0;0;455;0;0;0
1727;0930.25.1727;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DA BARRA DO RIO CAMARATUBA;Municipal;Área de Relevante Interesse Ecológico;Category IV;PB;1998;2008;Lei complementar 001/98 de 02/04/1998;"Recategorização - Lei ordinária 272/2008 de 04/12/2008;";Mataraca (PB);Não;Sim;168;167;;0;0;0;168;0;0;0
1757;1560.43.1757;;AREA DE PROTEÇÃO AMBIENTAL DA LAGOA VERDE;Municipal;Área de Proteção Ambiental;Category V;RS;2005;2005;Lei ordinária 6084 de 22/04/2005;;Rio Grande (RS);Sim;Sim;471;510;;0;0;0;0;471;0;0
1763;0455.33.1763;;PARQUE NATURAL MUNICIPAL DA CATACUMBA;Municipal;Parque;Category II;RJ;1979;2003;Decreto 1967 de 19/01/1979;"Alteração de nome - Decreto 22662 de 19/02/2003;";Rio de Janeiro (RJ);Sim;Sim;27;26;;0;0;0;27;0;0;0
1764;0455.33.1764;;APA DA SERRA DA CAPOEIRA GRANDE;Municipal;Área de Proteção Ambiental;Category V;RJ;1999;2010;Lei ordinária 2835 de 30/06/1999;"Revisão dos limites - Decreto 32547 de 20/07/2010;";Rio de Janeiro (RJ);Não;Não;479;479;;0;0;0;479;0;0;0
1765;0455.33.1765;;PARQUE NATURAL MUNICIPAL DA SERRA DA CAPOEIRA GRANDE;Municipal;Parque;Category II;RJ;2002;2002;Decreto 21208 de 01/04/2002;;Rio de Janeiro (RJ);Não;Não;21;21;;0;0;0;21;0;0;0
1766;0455.33.1766;;APA DO MORRO DO SILVÉRIO;Municipal;Área de Proteção Ambiental;Category V;RJ;1999;2010;Lei ordinária 2836 de 07/07/1999;"Revisão dos limites - Decreto 32547 de 20/07/2010;";Rio de Janeiro (RJ);Não;Não;150;150;;0;0;0;150;0;0;0
1767;0455.33.1767;;APA DAS BRISAS;Municipal;Área de Proteção Ambiental;Category V;RJ;1992;1992;Lei ordinária 1918 de 05/10/1992;;Rio de Janeiro (RJ);Não;Não;102;102;;0;0;0;102;0;0;0
1769;0455.33.1769;;PARQUE NATURAL MUNICIPAL DA SERRA DO MENDANHA;Municipal;Parque;Category II;RJ;1993;2001;Lei ordinária 1958 de 05/04/1993;"Alteração de nome - Decreto 20227 de 16/07/2001;";Rio de Janeiro (RJ);Sim;Sim;1.053;1.052;;0;0;0;1.053;0;0;0
1777;0455.33.1777;;APA DA ORLA MARÍTIMA DA BAÍA DE SEPETIBA;Municipal;Área de Proteção Ambiental;Category V;RJ;1988;1988;Lei ordinária 1208 de 28/03/1988;;Rio de Janeiro (RJ);Não;Não;11.612;11.606;;0;0;0;10.938;0;0;674
1778;0455.33.1778;;PARQUE NATURAL MUNICIPAL FAZENDA DO VIEGAS;Municipal;Parque;Category II;RJ;1996;2003;Decreto 14800 de 14/05/1996;"Alteração de nome - Decreto 22662 de 19/02/2003;";Rio de Janeiro (RJ);Não;Não;8;8;;0;0;0;8;0;0;0
1782;0455.33.1782;;APA DO MORRO DO VALQUEIRE;Municipal;Área de Proteção Ambiental;Category V;RJ;2001;2001;Lei ordinária 3313 de 04/12/2001;;Rio de Janeiro (RJ);Não;Não;166;166;;0;0;0;166;0;0;0
1783;0455.33.1783;;APA DA FAZENDA DA TAQUARA;Municipal;Área de Proteção Ambiental;Category V;RJ;2002;2002;Decreto 21528 de 07/06/2002;;Rio de Janeiro (RJ);Não;Não;9;8;;0;0;0;9;0;0;0
1784;0455.33.1784;;APA DO BAIRRO DA FREGUESIA;Municipal;Área de Proteção Ambiental;Category V;RJ;1992;1992;Decreto 11830 de 11/12/1992;;Rio de Janeiro (RJ);Não;Não;380;379;;0;0;0;380;0;0;0
1785;0455.33.1785;;PARQUE NATURAL MUNICIPAL DA FREGUESIA;Municipal;Parque;Category II;RJ;1992;2003;Decreto 11830 de 11/12/1992;"Alteração de nome - Decreto 22662 de 19/02/2003;";Rio de Janeiro (RJ);Não;Não;29;30;;0;0;0;29;0;0;0
1786;0455.33.1786;;PARQUE NATURAL MUNICIPAL BOSQUE DA BARRA;Municipal;Parque;Category II;RJ;1983;2003;Decreto 4105 de 03/06/1983;"Alteração de nome - Decreto 22662 de 19/02/2003;";Rio de Janeiro (RJ);Sim;Sim;54;54;;0;0;0;54;0;0;0
1787;0455.33.1787;;APA DAS TABEBUIAS;Municipal;Área de Proteção Ambiental;Category V;RJ;1999;1999;Decreto 18199 de 08/12/1999;;Rio de Janeiro (RJ);Não;Não;62;62;;0;0;0;62;0;0;0
1788;0455.33.1788;;ÁREA DE PROTEÇÃO AMBIENTAL DO PARQUE MUNICIPAL ECOLÓGICO DE MARAPENDI;Municipal;Área de Proteção Ambiental;Category V;RJ;1991;2013;Decreto 10368 de 15/08/1991;"Ampliação - Decreto 14303 de 26/10/1995;Revisão dos limites - Decreto 11990 de 24/03/1993;Regulamentação - Lei complementar 125 de 14/01/2013;Revisão dos limites - Decreto 21046 de 06/02/2002;";Rio de Janeiro (RJ);Sim;Sim;940;932;;0;0;0;935;0;0;6
1789;0455.33.1789;;PARQUE NATURAL MUNICIPAL DE MARAPENDI;Municipal;Parque;Category II;RJ;1978;2013;Lei ordinária 61 de 03/07/1978;"Alteração de nome - Decreto 22662 de 19/02/2003;Ampliação - Decreto 14203 de 18/09/1995;Redução - Lei complementar 125 de 14/01/2013;";Rio de Janeiro (RJ);Sim;Sim;156;248;;0;0;0;156;0;0;0
1790;0455.33.1790;;PARQUE NATURAL MUNICIPAL CHICO MENDES;Municipal;Parque;Category II;RJ;1989;2002;Decreto 8452 de 08/05/1989;"Alteração de nome - Decreto 22025 de 17/09/2002;";Rio de Janeiro (RJ);Sim;Sim;54;44;;0;0;0;54;0;0;0
1791;0455.33.1791;;APA DA PAISAGEM E DO AREAL DA PRAIA DO PONTAL;Municipal;Área de Proteção Ambiental;Category V;RJ;2000;2000;Decreto 18849 de 03/08/2000;;Rio de Janeiro (RJ);Não;Não;24;24;;0;0;0;24;0;0;1
1793;0455.33.1793;;APA DA ORLA MARÍTIMA;Municipal;Área de Proteção Ambiental;Category V;RJ;1988;1988;Lei ordinária 1272 de 06/07/1988;;Rio de Janeiro (RJ);Não;Não;268;268;;0;0;0;106;0;0;162
1795;0455.33.1795;;APA DA PEDRA BRANCA;Municipal;Área de Proteção Ambiental;Category V;RJ;1988;1988;Lei ordinária 1206 de 28/03/1988;;Rio de Janeiro (RJ);Não;Não;5.388;5.387;;0;0;0;5.388;0;0;0
1796;0455.33.1796;;APA DA PRAINHA;Municipal;Área de Proteção Ambiental;Category V;RJ;1990;1990;Lei ordinária 1534 de 11/01/1990;;Rio de Janeiro (RJ);Não;Não;157;157;;0;0;0;78;0;0;80
1797;0455.33.1797;;APA DA SERRA DOS PRETOS FORROS;Municipal;Área de Proteção Ambiental;Category V;RJ;2000;2000;Decreto 19145 de 14/11/2000;;Rio de Janeiro (RJ);Não;Não;2.715;2.715;;0;0;0;2.715;0;0;0
1798;0455.33.1798;;APA DOS MORROS DA BABILÔNIA E DE SÃO JOÃO;Municipal;Área de Proteção Ambiental;Category V;RJ;1996;1999;Decreto 14874 de 11/06/1996;"Revisão dos limites - Decreto 17731 de 12/07/1999;";Rio de Janeiro (RJ);Não;Sim;113;112;;0;0;0;113;0;0;0
1799;0455.33.1799;;APA DO MORRO DO LEME;Municipal;Área de Proteção Ambiental;Category V;RJ;1990;1990;Decreto 9779 de 12/11/1990;;Rio de Janeiro (RJ);Não;Não;124;54;;0;0;0;35;0;0;88
1800;0455.33.1800;;PARQUE NATURAL MUNICIPAL PENHASCO DOIS IRMÃOS - ARQUITETO SÉRGIO BERNARDES;Municipal;Parque;Category II;RJ;1992;2003;Decreto 11850 de 21/12/1992;"Alteração de nome - Decreto 22662 de 19/02/2003;";Rio de Janeiro (RJ);Não;Sim;37;37;;0;0;0;34;0;0;3
1801;0455.33.1801;;PARQUE NATURAL MUNICIPAL DARKE DE MATTOS;Municipal;Parque;Category II;RJ;1975;2003;Decreto 394 de 18/05/1975;"Alteração de nome - Decreto 22662 de 19/02/2003;";Rio de Janeiro (RJ);Não;Não;7;7;;0;0;0;2;0;0;5
1802;0455.33.1802;;PARQUE NATURAL MUNICIPAL DA CIDADE;Municipal;Parque;Category II;RJ;2008;2008;Decreto 29538 de 03/07/2008;;Rio de Janeiro (RJ);Sim;Sim;47;47;;0;0;0;47;0;0;0
1803;0455.33.1803;;PARQUE NATURAL MUNICIPAL DA PRAINHA;Municipal;Parque;Category II;RJ;1999;2003;Decreto 17426 de 25/03/1999;"Alteração de nome - Decreto 22662 de 19/02/2003;";Rio de Janeiro (RJ);Sim;Sim;147;147;;0;0;0;81;0;0;66
1805;0455.33.1805;;PARQUE NATURAL MUNICIPAL JOSÉ GUILHERME MERQUIOR;Municipal;Parque;Category II;RJ;2000;2003;Decreto 19143 de 14/11/2000;"Alteração de nome - Decreto 22662 de 19/02/2003;";Rio de Janeiro (RJ);Não;Não;8;8;;0;0;0;8;0;0;0
