ID_UC,Código UC,Informações Gerais,Nome da UC,Esfera Administrativa,Categoria de Manejo,Categoria IUCN,UF,Ano de Criação,Ano do ato legal mais recente,Ato Legal de Criação,Outros atos legais,Municípios Abrangidos,Plano de Manejo,Conselho Gestor,Órgão Gestor,"Fonte da Área: (1 = SHP, 0 = Ato legal)",Área soma biomas,Área soma Biomas Continental,Área Ato Legal de Criação,Bioma Área (ha),Amazônia,Caatinga,Cerrado,Mata Atlântica,Pampa,Pantanal,Área Marinha,Bioma declarado,Grupo,PI,US,Recortes (ha),Mar Territorial,Município Costeiro,Município Costeiro + Área Marinha,Programa/Projeto,Sítios do Patrimônio Mundial,Sítios Ramsar,Mosaico,Reserva da Biosfera,Qualidade dos dados georreferenciados,Data da última certificação dos dados pelo Órgão Gestor
3329,0000.26.3329,,REFÚGIO DE VIDA SILVESTRE MATA DO ENGENHO TAPACURÁ,Estadual,Refúgio de Vida Silvestre,Category III,PE,1987,2011,Lei ordinária 9989/87 de 13/01/1987,Recategorização: Lei ordinária 14.324/2011 de 03/06/2011,SÃO LOURENÇO DA MATA (PE),Sim,Sim,AGÊNCIA ESTADUAL DO MEIO AMBIENTE DE PERNAMBUCO - PE,1,334.2758776,334.2758776,316.32,,0,0,0,334.2758776,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,0,0,,,,,,Polígono corresponde ao memorial descritivo,"terça-feira, 4 de outubro de 2011"
3330,0000.26.3330,,REFÚGIO DA VIDA SILVESTRE MATA DO ENGENHO UCHÔA,Estadual,Refúgio de Vida Silvestre,Category III,PE,2011,2013,Lei ordinária 9989/87 de 13/01/1987,Recategorização: Lei ordinária Lei N° 14.324/11 de 03/06/2011 - Ampliação: Decreto 39.938/2013 de 11/10/2013,RECIFE (PE),Sim,Sim,AGÊNCIA ESTADUAL DO MEIO AMBIENTE DE PERNAMBUCO - PE,1,177.2872596,177.2872596,20,,0,0,0,177.2872596,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma representação esquemática da localização da UC,"terça-feira, 11 de outubro de 2011"
3331,0000.26.3331,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL LAJE BONITA,Estadual,Reserva Particular do Patrimônio Natural,Category IV,PE,2006,2006,Portaria Portaria Conjunta CPRH/SECTMA N° 002/2006 de 28/03/2006,Sem informação.,QUIPAPÁ (PE),Sim,Sim,AGÊNCIA ESTADUAL DO MEIO AMBIENTE DE PERNAMBUCO - PE,0,12.09903052,12.09903052,12.12,,0,0,0,12.09903052,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,0,0,,,,,,Polígono é uma representação esquemática da localização da UC,"quinta-feira, 6 de outubro de 2011"
3395,0000.26.3395,,REFÚGIO DA VIDA SILVESTRE MATA DO TORÓ,Estadual,Refúgio de Vida Silvestre,Category III,PE,1987,2011,Lei ordinária 9989/87 de 13/01/1987,Recategorização: Lei ordinária 14.324/2011 de 03/06/2011,SÃO LOURENÇO DA MATA (PE),Não,Não,AGÊNCIA ESTADUAL DO MEIO AMBIENTE DE PERNAMBUCO - PE,1,81.96633972,81.96633972,80.7,,0,0,0,81.96633972,0,0,0,Mata Atlântica,Proteção Integral,1,0,,0,0,0,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"terça-feira, 4 de outubro de 2011"
3744,0000.26.3744,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TRAPICHE,Estadual,Reserva Particular do Patrimônio Natural,Category IV,PE,2018,2018,Portaria 018/2018 de 16/02/2018,Sem informação.,IPOJUCA (PE) - SIRINHAÉM (PE),Sim,Sim,AGÊNCIA ESTADUAL DO MEIO AMBIENTE DE PERNAMBUCO - PE,1,767.6286317,767.6286317,767.99,,0,0,0,767.6286317,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,,Polígono é uma estimativa dos limites da UC,"quarta-feira, 28 de setembro de 2011"
3751,0000.26.3751,,ÁREA DE PROTEÇÃO AMBIENTAL MARINHA RECIFES SERRAMBI,Estadual,Área de Proteção Ambiental,Category V,PE,2018,2018,Decreto 46.052/18 de 23/05/2018,Sem informação.,IPOJUCA (PE),Não,Não,AGÊNCIA ESTADUAL DO MEIO AMBIENTE DE PERNAMBUCO - PE,1,84019.29157,13.11929534,84036.79,,0,0,0,13.11929534,0,0,84006.17227,Área Marinha,Uso Sustentável,0,1,,1,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 11 de novembro de 2016"
3785,0000.26.3785,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTO ANTONIO,Estadual,Reserva Particular do Patrimônio Natural,Category IV,PE,2014,2014,Portaria 157/2014 de 13/08/2014,Sem informação.,GRAVATÁ (PE) - PASSIRA (PE),Sim,Sim,AGÊNCIA ESTADUAL DO MEIO AMBIENTE DE PERNAMBUCO - PE,1,109.7460555,109.7460555,119.75,,0,109.7460555,0,0,0,0,0,Caatinga,Uso Sustentável,0,1,,0,0,0,,,,,,Polígono é uma estimativa dos limites da UC,"sexta-feira, 11 de novembro de 2016"
3786,0000.26.3786,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SERRO AZUL,Estadual,Reserva Particular do Patrimônio Natural,Category IV,PE,2016,2016,Portaria 142/2015 de 30/12/2015,Sem informação.,AGRESTINA (PE) - ALTINHO (PE),Sim,Sim,AGÊNCIA ESTADUAL DO MEIO AMBIENTE DE PERNAMBUCO - PE,0,75.01280258,75.01280258,73.58,,0,75.01280258,0,0,0,0,0,Caatinga,Uso Sustentável,0,1,,0,0,0,,,,,,Polígono é uma estimativa dos limites da UC,"sexta-feira, 11 de novembro de 2016"
3944,0000.26.3944,,REFÚGIO DE VIDA SILVESTRE SERRA DO GIZ,Estadual,Refúgio de Vida Silvestre,Category III,PE,2019,2019,Decreto 47.557/2019 de 05/06/2019,Sem informação.,AFOGADOS DA INGAZEIRA (PE) - CARNAÍBA (PE),Não,Não,AGÊNCIA ESTADUAL DO MEIO AMBIENTE DE PERNAMBUCO - PE,1,310.146821,310.146821,310.2,,0,310.146821,0,0,0,0,0,Caatinga,Proteção Integral,1,0,,0,0,0,,,,,,Polígono é uma estimativa dos limites da UC,"quinta-feira, 9 de agosto de 2012"
4016,0000.26.4016,,REFÚGIO DE VIDA SILVESTRE SERRAS CAATINGUEIRAS,Estadual,Refúgio de Vida Silvestre,Category III,PE,2019,2019,Decreto 47.558/2019 de 05/06/2019,Sem informação.,CABROBÓ (PE) - SALGUEIRO (PE),Não,Não,AGÊNCIA ESTADUAL DO MEIO AMBIENTE DE PERNAMBUCO - PE,1,21704.78346,21704.78346,21687,,0,21704.78346,0,0,0,0,0,Caatinga,Proteção Integral,1,0,,0,0,0,,,,,,Polígono é uma representação esquemática da localização da UC,"segunda-feira, 22 de setembro de 2014"
4191,0000.26.4191,,REFÚGIO DE VIDA SILVESTRE MATA DO BITURY,Estadual,Refúgio de Vida Silvestre,Category III,PE,2020,2020,Decreto 49.977/2020 de 16/12/2020,Sem informação.,BELO JARDIM (PE) - BREJO DA MADRE DE DEUS (PE),Não,Não,AGÊNCIA ESTADUAL DO MEIO AMBIENTE DE PERNAMBUCO - PE,1,888.2716059,888.2716059,888.25,,0,888.2716059,0,0,0,0,0,Caatinga,Proteção Integral,1,0,,0,0,0,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 1 de agosto de 2014"
4192,0000.26.4192,,REFÚGIO DE VIDA SILVESTRE CABECEIRAS DO CAPIBARIBE,Estadual,Refúgio de Vida Silvestre,Category III,PE,2020,2020,Decreto 49.975/2020 de 16/12/2020,Sem informação.,JATAÚBA (PE) - POÇÃO (PE),Não,Não,AGÊNCIA ESTADUAL DO MEIO AMBIENTE DE PERNAMBUCO - PE,1,6926.761792,6926.761792,6926.65,,0,6926.761792,0,0,0,0,0,Caatinga,Proteção Integral,1,0,,0,0,0,,,,,,Polígono é uma representação esquemática da localização da UC,"quarta-feira, 18 de novembro de 2015"
4193,0000.26.4193,,ÁREA DE PROTEÇÃO AMBIENTAL SERRAS E BREJOS DO CAPIBARIBE,Estadual,Área de Proteção Ambiental,Category V,PE,2020,2020,Decreto 49.976/2020 de 16/12/2020,Sem informação.,BELO JARDIM (PE) - BREJO DA MADRE DE DEUS (PE) - SANTA CRUZ DO CAPIBARIBE (PE) - TAQUARITINGA DO NORTE (PE) - VERTENTES (PE),Não,Não,AGÊNCIA ESTADUAL DO MEIO AMBIENTE DE PERNAMBUCO - PE,1,73783.18994,73783.18994,73781.65,,0,73783.18994,0,0,0,0,0,Caatinga,Uso Sustentável,0,1,,0,0,0,,,,,"RB - Caatinga, RB - Mt Atlântica",Polígono corresponde ao memorial descritivo,"quinta-feira, 27 de setembro de 2007"
887,0000.27.0887,,ÁREA DE PROTEÇÃO AMBIENTAL DE SANTA RITA,Estadual,Área de Proteção Ambiental,Category V,AL,1984,1984,Lei ordinária 4607 de 19/12/1984,Sem informação.,COQUEIRO SECO (AL) - MACEIÓ (AL) - MARECHAL DEODORO (AL),Sim,Sim,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,0,10346,10346,10346,,0,0,0,10346,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,1,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"quinta-feira, 25 de março de 2010"
920,0000.27.0920,,ÁREA DE PROTEÇÃO AMBIENTAL DO CATOLÉ E FERNÃO VELHO,Estadual,Área de Proteção Ambiental,Category V,AL,1992,1992,Lei ordinária 5347 de 27/05/1992,Sem informação.,COQUEIRO SECO (AL) - MACEIÓ (AL) - RIO LARGO (AL) - SANTA LUZIA DO NORTE (AL) - SATUBA (AL),Sim,Sim,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,3712.216143,3712.216143,5415,,0,0,0,3712.216143,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"segunda-feira, 21 de maio de 2018"
921,0000.27.0921,,ÁREA DE PROTEÇÃO AMBIENTAL DA MARITUBA DO PEIXE,Estadual,Área de Proteção Ambiental,Category V,AL,1988,1988,Decreto 35858 de 04/03/1988,Sem informação.,FELIZ DESERTO (AL) - PENEDO (AL) - PIAÇABUÇU (AL),Sim,Sim,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,18534.64489,18534.64489,8600,,0,0,0,18534.64489,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"quinta-feira, 10 de janeiro de 2019"
922,0000.27.0922,,ÁREA DE PROTEÇÃO AMBIENTAL DO PRATAGY,Estadual,Área de Proteção Ambiental,Category V,AL,1998,1998,Decreto 37589 de 05/06/1998,Sem informação.,MACEIÓ (AL) - MESSIAS (AL) - RIO LARGO (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,0,13743,13743,20873,,0,0,0,13743,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"quinta-feira, 10 de janeiro de 2019"
923,0000.27.0923,,ÁREA DE PROTEÇÃO AMBIENTAL DE MURICÍ,Estadual,Área de Proteção Ambiental,Category V,AL,1997,1997,Lei ordinária 5907 de 14/03/1997,Sem informação.,BRANQUINHA (AL) - COLÔNIA LEOPOLDINA (AL) - IBATEGUARA (AL) - JOAQUIM GOMES (AL) - MESSIAS (AL) - MURICI (AL) - NOVO LINO (AL) - SÃO JOSÉ DA LAJE (AL) - UNIÃO DOS PALMARES (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,0,116100,116100,116100,,0,0,0,116100,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"quinta-feira, 10 de janeiro de 2019"
1607,0000.27.1607,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ALDEIA VERDE,Estadual,Reserva Particular do Patrimônio Natural,Category IV,AL,2007,2007,Portaria 005/2007 de 25/05/2007,Sem informação.,MACEIÓ (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,19.21836443,19.21836443,11.42,,0,0,0,19.21836443,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"segunda-feira, 23 de setembro de 2013"
1608,0000.27.1608,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TOBOGÃ,Estadual,Reserva Particular do Patrimônio Natural,Category IV,AL,2007,2007,Portaria 016/2007 de 21/11/2007,Sem informação.,MACEIÓ (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,0.999273699,0.999273699,1,,0,0,0,0.999273699,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"terça-feira, 23 de setembro de 2014"
1610,0000.27.1610,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OSVALDO TIMÓTEO,Estadual,Reserva Particular do Patrimônio Natural,Category IV,AL,2007,2007,Portaria 018/2007 de 21/11/2007,Sem informação.,SÃO JOSÉ DA LAJE (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,22.73249802,22.73249802,22,,0,0,0,22.73249802,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,0,0,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 29 de setembro de 2017"
1611,0000.27.1611,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL VILA D'ÁGUA,Estadual,Reserva Particular do Patrimônio Natural,Category IV,AL,2007,2007,Portaria 17/2007 de 21/11/2007,Sem informação.,MURICI (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,45.7059519,45.7059519,46.11,,0,0,0,45.7059519,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 29 de setembro de 2017"
2576,0000.27.2576,,REFÚGIO DE VIDA SILVESTRE DOS MORROS DO CARAUNÃ E DO PADRE,Estadual,Refúgio de Vida Silvestre,Category III,AL,2012,2012,Decreto 17935 de 27/01/2012,Sem informação.,ÁGUA BRANCA (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,1087.617241,1087.617241,1086.67,,0,1087.617241,0,0,0,0,0,Caatinga,Proteção Integral,1,0,,0,0,0,,,,,,Polígono é uma estimativa dos limites da UC,"quarta-feira, 9 de janeiro de 2019"
2676,0000.27.2676,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MADEIRAS,Estadual,Reserva Particular do Patrimônio Natural,Category IV,AL,2010,2010,Portaria 08/2010 de 13/04/2010,Sem informação.,JUNQUEIRO (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,124.5579114,124.5579114,124.52,,0,0,0,124.5579114,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,0,0,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 26 de agosto de 2011"
2678,0000.27.2678,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL TOCAIA,Estadual,Reserva Particular do Patrimônio Natural,Category IV,AL,2008,2008,Portaria 018/2008 de 09/10/2008,Sem informação.,SANTANA DO IPANEMA (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,21.72646658,21.72646658,21.7,,0,21.72646658,0,0,0,0,0,Caatinga,Uso Sustentável,0,1,,0,0,0,,,,,,Polígono é uma representação esquemática da localização da UC,"sexta-feira, 26 de agosto de 2011"
2682,0000.27.2682,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PLANALTO,Estadual,Reserva Particular do Patrimônio Natural,Category IV,AL,2009,2009,Portaria 013/2009 de 10/11/2009,Sem informação.,PENEDO (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,145.6483932,145.6483932,150,,0,0,0,145.6483932,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma representação esquemática da localização da UC,"sexta-feira, 26 de agosto de 2011"
2683,0000.27.2683,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA FÉ,Estadual,Reserva Particular do Patrimônio Natural,Category IV,AL,2009,2009,Portaria 022/2008 de 21/11/2008,Sem informação.,TANQUE D'ARCA (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,17.50226853,17.50226853,17.61,,0,0,0,17.50226853,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,0,0,,,,,"RB - Caatinga, RB - Mt Atlântica",Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
2684,0000.27.2684,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CACHOEIRA,Estadual,Reserva Particular do Patrimônio Natural,Category IV,AL,2009,2009,Portaria 023/2008 de 13/11/2008,Sem informação.,TANQUE D'ARCA (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,34.0530473,34.0530473,34.14,,0,0,0,34.0530473,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,0,0,,,,,"RB - Caatinga, RB - Mt Atlântica",Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
2690,0000.27.2690,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JADER FERREIRA RAMOS,Estadual,Reserva Particular do Patrimônio Natural,Category IV,AL,2008,2008,Portaria 019/2008 de 03/11/2008,Sem informação.,SANTANA DO IPANEMA (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,43.6951135,43.6951135,43.73,,0,43.6951135,0,0,0,0,0,Caatinga,Uso Sustentável,0,1,,0,0,0,,,,,,Polígono corresponde ao memorial descritivo,"quarta-feira, 22 de agosto de 2018"
2691,0000.27.2691,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JOSÉ ABDON MALTA MARQUES,Estadual,Reserva Particular do Patrimônio Natural,Category IV,AL,2009,2009,Portaria 003/2009 de 12/03/2009,Sem informação.,OURO BRANCO (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,26.76502781,26.76502781,26.8,,0,26.76502781,0,0,0,0,0,Caatinga,Uso Sustentável,0,1,,0,0,0,,,,,,Polígono corresponde ao memorial descritivo,"quarta-feira, 8 de março de 2017"
3462,0000.27.3462,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATO DA ONÇA,Estadual,Reserva Particular do Patrimônio Natural,Category IV,AL,2015,2015,Portaria 48/2015 de 20/10/2015,Sem informação.,PÃO DE AÇÚCAR (AL),Sim,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,34.07055521,34.07055521,34.8,,0,34.07055521,0,0,0,0,0,Caatinga,Uso Sustentável,0,1,,0,0,0,,,,,,Polígono é uma estimativa dos limites da UC,"terça-feira, 17 de outubro de 2017"
3579,0000.27.3579,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SAINT MICHEL 1,Estadual,Reserva Particular do Patrimônio Natural,Category IV,AL,2017,2017,Portaria 17/2017 de 30/05/2017,Sem informação.,BARRA DE SÃO MIGUEL (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,77.54271459,77.54271459,77.67,,0,0,0,77.54271459,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"terça-feira, 17 de outubro de 2017"
3580,0000.27.3580,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SAINT MICHEL 2,Estadual,Reserva Particular do Patrimônio Natural,Category IV,AL,2017,2017,Portaria 16/2017 de 30/05/2017,Sem informação.,BARRA DE SÃO MIGUEL (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,4.687808083,4.687808083,4.69,,0,0,0,4.687808083,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"sexta-feira, 18 de setembro de 2015"
3582,0000.27.3582,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SAINT MICHEL 3,Estadual,Reserva Particular do Patrimônio Natural,Category IV,AL,2017,2017,Portaria 18/2017 de 30/05/2017,Sem informação.,BARRA DE SÃO MIGUEL (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,1.998563923,1.998563923,2,,0,0,0,1.998563923,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"terça-feira, 13 de novembro de 2012"
3609,0000.27.3609,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SALVADOR LYRA,Estadual,Reserva Particular do Patrimônio Natural,Category IV,AL,2017,2017,Portaria 12/2017 de 18/05/2017,Sem informação.,SÃO MIGUEL DOS CAMPOS (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,44.95927357,44.95927357,45.91,,0,0,0,44.95927357,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,0,0,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 17 de abril de 2015"
3721,0000.27.3721,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL QUEBRA CARRO,Estadual,Reserva Particular do Patrimônio Natural,Category IV,AL,2017,2017,Portaria 31/2017 de 19/10/2017,Sem informação.,PILAR (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,304.7676636,304.7676636,305.26,,0,0,0,304.7676636,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"quarta-feira, 2 de janeiro de 2019"
3804,0000.27.3804,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MATA DO CEDRO,Estadual,Reserva Particular do Patrimônio Natural,Category IV,AL,2014,2014,Portaria 07/2014 de 15/05/2014,Sem informação.,RIO LARGO (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,974.8656289,974.8656289,978.76,,0,0,0,974.8656289,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"quinta-feira, 25 de agosto de 2011"
3809,0000.27.3809,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CONCEIÇÃO LYRA I,Estadual,Reserva Particular do Patrimônio Natural,Category IV,AL,2018,2018,Portaria 21/2018 de 20/09/2018,Sem informação.,PENEDO (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,44.34421533,44.34421533,44.4,,0,0,0,44.34421533,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"sexta-feira, 26 de agosto de 2011"
3810,0000.27.3810,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CONCEIÇÃO LYRA II,Estadual,Reserva Particular do Patrimônio Natural,Category IV,AL,2018,2018,Portaria 20/2018 de 21/06/2018,Sem informação.,PENEDO (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,347.6685606,347.6685606,348.08,,0,0,0,347.6685606,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma representação esquemática da localização da UC,"quarta-feira, 13 de fevereiro de 2019"
3811,0000.27.3811,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CONCEIÇÃO LYRA III,Estadual,Reserva Particular do Patrimônio Natural,Category IV,AL,2018,2018,Portaria 17/2018 de 21/06/2018,Sem informação.,MACEIÓ (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,852.0804829,852.0804829,853.03,,0,0,0,852.0804829,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma representação esquemática da localização da UC,"quarta-feira, 13 de fevereiro de 2019"
3812,0000.27.3812,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CONCEIÇÃO LYRA IV,Estadual,Reserva Particular do Patrimônio Natural,Category IV,AL,2018,2018,Portaria 19/2018 de 21/06/2018,Sem informação.,PENEDO (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,95.2768854,95.2768854,95.37,,0,0,0,95.2768854,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono corresponde ao memorial descritivo,"quinta-feira, 4 de agosto de 2022"
3819,0000.27.3819,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIACHO SECO,Estadual,Reserva Particular do Patrimônio Natural,Category IV,AL,2018,2018,Portaria 30/2018 de 30/08/2018,Sem informação.,CORURIPE (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,149.7722921,149.7722921,150,,0,0,0,149.7722921,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,,Polígono corresponde ao memorial descritivo,"sexta-feira, 13 de março de 2015"
3869,0000.27.3869,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL APOLINÁRIO,Estadual,Reserva Particular do Patrimônio Natural,Category IV,AL,2018,2018,Portaria 16/2018 de 21/06/2018,Sem informação.,BARRA DE SANTO ANTÔNIO (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,119.0462383,119.0462383,119.2,,0,0,0,119.0462383,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"quinta-feira, 4 de dezembro de 2014"
3879,0000.27.3879,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL BOCA DO RIO,Estadual,Reserva Particular do Patrimônio Natural,Category IV,AL,2017,2017,Portaria 09/2017 de 08/05/2017,Sem informação.,BARRA DE SÃO MIGUEL (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,66.41543551,66.41543551,66.54,,0,0,0,66.41543551,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma representação esquemática da localização da UC,"segunda-feira, 21 de dezembro de 2015"
3880,0000.27.3880,,RESERVA PARTICULAR DO PATRIMÔNIO NATURAL OLHO D'ÁGUA,Estadual,Reserva Particular do Patrimônio Natural,Category IV,AL,2017,2017,Portaria 08/2017 de 08/05/2017,Sem informação.,BARRA DE SÃO MIGUEL (AL),Não,Não,INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL,1,38.51671213,38.51671213,38.59,,0,0,0,38.51671213,0,0,0,Mata Atlântica,Uso Sustentável,0,1,,0,1,1,,,,,RB - Mt Atlântica,Polígono é uma estimativa dos limites da UC,"quarta-feira, 20 de outubro de 2021"
