ID_UC;Código UC;Informações Gerais;NOME DA UC;Esfera Administrativa;Categoria de Manejo;Categoria IUCN;UF;Ano de criação;Ano do ato legal mais recente;Ato Legal de Criação;Outros atos legais;Municípios Abrangidos;Plano de Manejo;Conselho Gestor;Área soma biomas;Área Ato Legal de Criação;Bioma Área (ha);Amazônia;Caatinga;Cerrado;Mata Atlântica;Pampa;Pantanal;Área Marinha
899;0000.52.0899;;PARQUE ESTADUAL ALTAMIRO DE MOURA PACHECO;Estadual;Parque;Category II;GO;1992;2007;Lei complementar 11878 de 30/12/1992;"Alteração de nome - Lei ordinária 16135 de 18/09/2007;Redução - Lei ordinária 11957 de 04/05/1993;Alteração de nome - Lei ordinária 13846 de 01/06/2001;";Goianápolis (GO), Goiânia (GO), Nerópolis (GO), Terezópolis de Goiás (GO);Não;Não;3.139;3.183;;0;0;3.139;0;0;0;0
900;0000.52.0900;;ÁREA DE PROTEÇÃO AMBIENTAL POUSO ALTO;Estadual;Área de Proteção Ambiental;Category V;GO;2001;2001;Decreto 5419 de 07/05/2001;;Alto Paraíso de Goiás (GO), Cavalcante (GO), Colinas do Sul (GO), Nova Roma (GO), São João D'Aliança (GO), Teresina de Goiás (GO);Não;Sim;839.491;872.000;;0;0;839.491;0;0;0;0
901;0000.25.0901;;PARQUE ESTADUAL MATA DO PAU FERRO;Estadual;Parque;Category II;PB;2005;2005;Decreto 26098 de 04/08/2005;;Areia (PB);Não;Não;607;607;;0;0;0;607;0;0;0
902;0000.25.0902;;ÁREA DE PROTEÇÃO AMBIENTAL DO CARIRI;Estadual;Área de Proteção Ambiental;Category V;PB;2004;2004;Decreto 25083 de 08/06/2004;;Boa Vista (PB), Cabaceiras (PB), São João do Cariri (PB);Não;Não;18.560;18.560;;0;0;0;18.560;0;0;0
904;0000.25.0904;;MONUMENTO NATURAL VALE DOS DINOSSAUROS;Estadual;Monumento Natural;Category III;PB;2002;2002;Decreto 23832 de 27/12/2002;;Sousa (PB);Não;Não;39;39;;0;0;0;39;0;0;0
909;0000.35.0909;;ESTAÇÃO ECOLÓGICA DE BAURU;Estadual;Estação Ecológica;Category Ia;SP;1961;1987;Decreto 38424 de 06/05/1961;"Recategorização - Decreto 26890 de 12/03/1987;";Bauru (SP);Sim;Não;281;287;;0;0;281;0;0;0;0
910;0000.35.0910;;ESTAÇÃO ECOLÓGICA DE ITAPETI;Estadual;Estação Ecológica;Category Ia;SP;1952;1987;Decreto 21363-D de 29/04/1952;"Recategorização - Decreto 26890 de 12/03/1987;";Moji das Cruzes (SP);Sim;Sim;89;89;;0;0;0;89;0;0;0
911;0000.35.0911;;ESTAÇÃO ECOLÓGICA DE XITUÉ;Estadual;Estação Ecológica;Category Ia;SP;1957;1987;Decreto 28153 de 23/04/1957;"Ampliação - Decreto 24151 de 24/10/1985;Recategorização - Decreto 26890 de 12/03/1987;";Ribeirão Grande (SP);Sim;Sim;2.937;1.308;;0;0;0;2.937;0;0;0
913;0000.35.0913;;PARQUE ESTADUAL DA ARA;Estadual;Parque;Category II;SP;1969;1973;Decreto 51988 de 04/06/1969;"Ampliação - Decreto 928 de 09/01/1973;";Valinhos (SP), Campinas (SP);Não;Não;67;23;;0;0;0;67;0;0;0
920;0000.27.0920;;ÁREA DE PROTEÇÃO AMBIENTAL DO CATOLÉ E FERNÃO VELHO;Estadual;Área de Proteção Ambiental;Category V;AL;1992;1992;Lei ordinária 5347 de 27/05/1992;;Coqueiro Seco (AL), Maceió (AL), Rio Largo (AL), Santa Luzia do Norte (AL), Satuba (AL);Não;Sim;3.712;5.415;;0;0;0;3.712;0;0;0
921;0000.27.0921;;ÁREA DE PROTEÇÃO AMBIENTAL DA MARITUBA DO PEIXE;Estadual;Área de Proteção Ambiental;Category V;AL;1988;1988;Decreto 35858 de 04/03/1988;;Piaçabuçu (AL), Penedo (AL), Feliz Deserto (AL);Sim;Sim;18.534;8.600;;0;0;0;18.534;0;0;0
922;0000.27.0922;;ÁREA DE PROTEÇÃO AMBIENTAL DO PRATAGY;Estadual;Área de Proteção Ambiental;Category V;AL;1998;1998;Decreto 37589 de 05/06/1998;;Messias (AL), Maceió (AL), Rio Largo (AL);Não;Não;13.743;13.369;;0;0;0;13.743;0;0;0
923;0000.27.0923;;ÁREA DE PROTEÇÃO AMBIENTAL DE MURICÍ;Estadual;Área de Proteção Ambiental;Category V;AL;1997;1997;Lei ordinária 5907 de 14/03/1997;;Branquinha (AL), Colônia Leopoldina (AL), Ibateguara (AL), Joaquim Gomes (AL), Messias (AL), Murici (AL), Novo Lino (AL), São José da Laje (AL), União dos Palmares (AL);Não;Não;116.100;116.100;;0;0;0;116.100;0;0;0
936;0000.31.0936;;ESTAÇÃO ECOLÓGICA DO CERCADINHO;Estadual;Estação Ecológica;Category Ia;MG;2006;2006;Lei ordinária 15979 de 13/01/2006;;Belo Horizonte (MG);Não;Sim;225;224;;0;0;0;225;0;0;0
937;0000.31.0937;;REFÚGIO ESTADUAL DE VIDA SILVESTRE LIBÉLULAS DA SERRA DE SÃO JOSÉ;Estadual;Refúgio de Vida Silvestre;Category III;MG;2004;2004;Decreto 43908 de 05/11/2004;;Coronel Xavier Chaves (MG), Prados (MG), Santa Cruz de Minas (MG), São João del Rei (MG), Tiradentes (MG);Não;Sim;3.719;3.717;;0;0;0;3.719;0;0;0
938;0000.31.0938;;PARQUE ESTADUAL DA LAPA GRANDE;Estadual;Parque;Category II;MG;2006;2006;Decreto 44204 de 10/01/2006;;Montes Claros (MG);Não;Sim;9.668;7.000;;0;0;9.668;0;0;0;0
939;0000.12.0939;;PARQUE ESTADUAL CHANDLESS;Estadual;Parque;Category II;AC;2004;2004;Decreto 10670 de 02/09/2004;;Santa Rosa do Purus (AC), Sena Madureira (AC), Manoel Urbano (AC);Sim;Sim;693.005;695.303;;693.005;0;0;0;0;0;0
940;0000.12.0940;;ÁREA DE PROTEÇÃO AMBIENTAL IGARAPÉ SÃO FRANCISCO;Estadual;Área de Proteção Ambiental;Category V;AC;2005;2005;Decreto 12310 de 14/06/2005;;Bujari (AC), Rio Branco (AC);Não;Sim;30.020;30.004;;30.020;0;0;0;0;0;0
941;0000.12.0941;;ÁREA DE PROTEÇÃO AMBIENTAL LAGO DO AMAPÁ;Estadual;Área de Proteção Ambiental;Category V;AC;2005;2005;Decreto 13531 de 26/12/2005;;Rio Branco (AC);Sim;Sim;5.177;5.224;;5.177;0;0;0;0;0;0
946;0000.23.0946;;ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DE BATURITÉ;Estadual;Área de Proteção Ambiental;Category V;CE;1990;1990;Decreto 20956 de 18/09/1990;;Aratuba (CE), Baturité (CE), Caridade (CE), Capistrano (CE), Guaramiranga (CE), Mulungu (CE), Pacoti (CE), Redenção (CE);Não;Sim;30.238;32.690;;0;30.238;0;0;0;0;0
947;0000.23.0947;;PARQUE ESTADUAL MARINHO DA PEDRA DA RISCA DO MEIO;Estadual;Parque;Category II;CE;1997;1997;Lei ordinária 12717 de 05/09/1997;;Fortaleza (CE);Não;Sim;3.716;3.320;;0;0;0;0;0;0;3.716
948;0000.23.0948;;ÁREA DE PROTEÇÃO AMBIENTAL DA SERRA DA ARATANHA;Estadual;Área de Proteção Ambiental;Category V;CE;1998;1998;Decreto 24959 de 05/06/1998;;Guaiúba (CE), Maranguape (CE), Pacatuba (CE);Não;Sim;6.453;6.448;;0;6.453;0;0;0;0;0
949;0000.23.0949;;ÁREA DE PROTEÇÃO AMBIENTAL DO LAGAMAR DO CAUIPE;Estadual;Área de Proteção Ambiental;Category V;CE;1998;1998;Decreto 24957 de 05/06/1998;;Caucaia (CE);Não;Sim;1.691;1.884;;0;1.691;0;0;0;0;0
950;0000.23.0950;;ÁREA DE PROTEÇÃO AMBIENTAL DO PECEM;Estadual;Área de Proteção Ambiental;Category V;CE;1998;1998;Decreto 24957 de 05/06/1998;;São Gonçalo do Amarante (CE);Não;Sim;122;123;;0;122;0;0;0;0;0
951;0000.23.0951;;ÁREA DE PROTEÇÃO AMBIENTAL DO ESTUÁRIO DO RIO CEARÁ - RIO MARANGUAPINHO;Estadual;Área de Proteção Ambiental;Category V;CE;1999;2018;Decreto 25413 de 29/03/1999;"Ampliação - Decreto 32761 de 16/07/2018;";Caucaia (CE), Fortaleza (CE), Maracanaú (CE), Maranguape (CE);Não;Sim;3.447;2.745;;0;3.447;0;0;0;0;0
952;0000.23.0952;;ESTAÇÃO ECOLÓGICA DO PÉCEM;Estadual;Estação Ecológica;Category Ia;CE;2012;2012;Decreto 30895 de 20/04/2012;;Caucaia (CE), São Gonçalo do Amarante (CE);Não;Sim;964;974;;0;964;0;0;0;0;0
953;0000.23.0953;;ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA DO URUAÚ;Estadual;Área de Proteção Ambiental;Category V;CE;1999;1999;Decreto 25355 de 26/01/1999;;Beberibe (CE);Não;Sim;2.734;2.673;;0;2.734;0;0;0;0;0
954;0000.23.0954;;ÁREA DE PROTEÇÃO AMBIENTAL DA BICA DO IPÚ;Estadual;Área de Proteção Ambiental;Category V;CE;1999;1999;Decreto 25354 de 26/01/1999;;Ipu (CE);Não;Sim;3.470;3.485;;0;3.470;0;0;0;0;0
955;0000.23.0955;;ÁREA DE PROTEÇÃO AMBIENTAL DO ESTUÁRIO DO RIO CURU;Estadual;Área de Proteção Ambiental;Category V;CE;1999;1999;Decreto 25416 de 29/03/1999;;Paracuru (CE), Paraipaba (CE);Não;Sim;882;882;;0;882;0;0;0;0;0
956;0000.23.0956;;ÁREA DE PROTEÇÃO AMBIENTAL DO ESTUÁRIO DO RIO MUNDAÚ;Estadual;Área de Proteção Ambiental;Category V;CE;1999;1999;Decreto 25414 de 29/03/1999;;Itapipoca (CE), Trairi (CE);Não;Sim;1.559;1.596;;0;1.360;0;0;0;0;199
957;0000.23.0957;;ÁREA DE PROTEÇÃO AMBIENTAL DAS DUNAS DE PARACURU;Estadual;Área de Proteção Ambiental;Category V;CE;1999;1999;Decreto 25418 de 29/03/1999;;Paracuru (CE);Sim;Sim;3.909;3.910;;0;3.909;0;0;0;0;0
958;0000.23.0958;;ÁREA DE PROTEÇÃO AMBIENTAL DAS DUNAS DA LAGOINHA;Estadual;Área de Proteção Ambiental;Category V;CE;1999;1999;Decreto 25417 de 29/03/1999;;Paraipaba (CE);Não;Sim;498;523;;0;498;0;0;0;0;0
959;0000.23.0959;;ÁREA DE PROTEÇÃO AMBIENTAL DO RIO PACOTI;Estadual;Área de Proteção Ambiental;Category V;CE;2000;2000;Decreto 25778 de 15/02/2000;;Aquiraz (CE), Eusébio (CE), Fortaleza (CE);Não;Sim;2.911;2.915;;0;2.608;0;0;0;0;303
960;0000.23.0960;;MONUMENTO NATURAL MONÓLITOS DE QUIXADÁ;Estadual;Monumento Natural;Category III;CE;2002;2002;Decreto 26805 de 25/10/2002;;Quixadá (CE);Não;Sim;28.782;16.635;;0;28.782;0;0;0;0;0
961;0000.23.0961;;MONUMENTO NATURAL DAS FALÉSIAS DE BEBERIBE;Estadual;Monumento Natural;Category III;CE;2004;2004;Decreto 27461 de 04/06/2004;;Beberibe (CE);Não;Sim;31;31;;0;31;0;0;0;0;0
962;0000.23.0962;;ÁREA DE PROTEÇÃO AMBIENTAL DA LAGOA DA JIJOCA;Estadual;Área de Proteção Ambiental;Category V;CE;2000;2000;Decreto 25975 de 10/08/2000;;Cruz (CE), Jijoca de Jericoacoara (CE);Não;Sim;3.945;3.996;;0;3.945;0;0;0;0;0
963;0000.23.0963;;PARQUE ESTADUAL DO COCÓ;Estadual;Parque;Category II;CE;2017;2017;Decreto 32248 de 07/06/2017;;Fortaleza (CE), Itaitinga (CE), Maracanaú (CE), Pacatuba (CE);Não;Não;1.572;1.571;;0;1.564;0;0;0;0;9
964;0000.26.0964;;ESTAÇÃO ECOLÓGICA DE CAETÉS;Estadual;Estação Ecológica;Category Ia;PE;1987;1998;Lei ordinária 9989 de 13/01/1987;"Recategorização - Lei ordinária 11622 de 30/12/1998;Recategorização - Lei ordinária 11622 de 29/12/1998;";Paulista (PE);Sim;Sim;151;157;;0;0;0;151;0;0;0
966;0000.26.0966;;PARQUE ESTADUAL DE DOIS IRMÃOS;Estadual;Parque;Category II;PE;1987;1998;Lei ordinária 9989 de 13/01/1987;"Recategorização - Lei ordinária 11622 de 29/12/1998;";Recife (PE);Não;Não;387;387;;0;0;0;387;0;0;0
967;0000.26.0967;;ÁREA DE PROTEÇÃO AMBIENTAL DE GUADALUPE;Estadual;Área de Proteção Ambiental;Category V;PE;1997;1997;Decreto 19635 de 13/03/1997;;Barreiros (PE), Rio Formoso (PE), Sirinhaém (PE), Tamandaré (PE);Sim;Sim;43.921;44.799;;0;0;0;33.120;0;0;10.801
975;0000.26.0975;;ÁREA DE PROTEÇÃO AMBIENTAL DE SIRINHAÉM;Estadual;Área de Proteção Ambiental;Category V;PE;1998;1998;Decreto 21229 de 28/12/1998;;Rio Formoso (PE), Sirinhaém (PE);Não;Não;6.589;6.589;;0;0;0;6.589;0;0;0
981;0000.13.0981;;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL AMANÃ;Estadual;Reserva de Desenvolvimento Sustentável;Category VI;AM;1998;1998;Decreto 19021 de 04/08/1998;;Barcelos (AM), Coari (AM), Codajás (AM), Maraã (AM);Não;Sim;2.303.460;2.313.000;;2.303.460;0;0;0;0;0;0
982;0000.13.0982;;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL ARIPUANÃ;Estadual;Reserva de Desenvolvimento Sustentável;Category VI;AM;2005;2005;Decreto 24811 de 21/01/2005;;Apuí (AM);Não;Não;218.096;224.291;;218.096;0;0;0;0;0;0
983;0000.13.0983;;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL BARARATI;Estadual;Reserva de Desenvolvimento Sustentável;Category VI;AM;2005;2005;Decreto 24813 de 25/01/2005;;Apuí (AM);Não;Não;110.813;113.606;;110.813;0;0;0;0;0;0
984;0000.13.0984;;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL CANUMÃ;Estadual;Reserva de Desenvolvimento Sustentável;Category VI;AM;2005;2005;Decreto 25026 de 22/05/2005;;Borba (AM);Não;Não;22.758;22.354;;22.758;0;0;0;0;0;0
985;0000.13.0985;;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL CUJUBIM;Estadual;Reserva de Desenvolvimento Sustentável;Category VI;AM;2003;2003;Decreto 23724 de 05/09/2003;;Jutaí (AM);Sim;Sim;2.421.926;2.450.381;;2.421.926;0;0;0;0;0;0
986;0000.13.0986;;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL MAMIRAUÁ;Estadual;Reserva de Desenvolvimento Sustentável;Category VI;AM;1990;1996;Decreto 12836 de 09/03/1990;"Recategorização - Lei complementar 2411 de 16/07/1996;";Manaus (AM), Tefé (AM);Sim;Sim;1.319.940;1.124.000;;1.319.940;0;0;0;0;0;0
987;0000.13.0987;;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL PIAGAÇU PURUS;Estadual;Reserva de Desenvolvimento Sustentável;Category VI;AM;2003;2003;Decreto 23723 de 05/09/2003;;Anori (AM), Beruri (AM), Coari (AM), Tapauá (AM);Não;Sim;800.907;1.008.167;;800.907;0;0;0;0;0;0
988;0000.13.0988;;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL RIO AMAPÁ;Estadual;Reserva de Desenvolvimento Sustentável;Category VI;AM;2005;2005;Decreto 25041 de 01/06/2005;;Manicoré (AM);Sim;Sim;214.315;216.109;;214.315;0;0;0;0;0;0
989;0000.13.0989;;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL UACARÍ;Estadual;Reserva de Desenvolvimento Sustentável;Category VI;AM;2005;2005;Decreto 25039 de 01/06/2005;;Carauari (AM);Não;Não;620.301;632.949;;620.301;0;0;0;0;0;0
990;0000.13.0990;;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL DO UATUMÃ;Estadual;Reserva de Desenvolvimento Sustentável;Category VI;AM;2004;2004;Decreto 24295 de 25/06/2004;;Itapiranga (AM), São Sebastião do Uatumã (AM);Sim;Sim;423.458;424.430;;423.458;0;0;0;0;0;0
991;0000.13.0991;;RESERVA EXTRATIVISTA CATUÁ-IPIXUNA;Estadual;Reserva Extrativista;Category VI;AM;2003;2003;Decreto 23722 de 05/09/2003;;Coari (AM), Tefé (AM);Não;Não;212.323;217.486;;212.323;0;0;0;0;0;0
992;0000.13.0992;;RESERVA EXTRATIVISTA DO GUARIBA;Estadual;Reserva Extrativista;Category VI;AM;2005;2005;Decreto 25040 de 01/06/2005;;Apuí (AM), Manicoré (AM);Não;Não;148.086;150.465;;148.086;0;0;0;0;0;0
993;0000.13.0993;;ÁREA DE PROTEÇÃO AMBIENTAL DE PRESIDENTE FIGUEIREDO - CAVERNA DO MOROAGA;Estadual;Área de Proteção Ambiental;Category V;AM;1990;1994;Decreto 12836 de 07/03/1990;"Revisão dos limites - Decreto 16364 de 07/12/1994;";Manaus (AM);Sim;Sim;408.556;374.700;;408.556;0;0;0;0;0;0
994;0000.13.0994;;ÁREA DE PROTEÇÃO AMBIENTAL MARGEM DIREITA DO RIO NEGRO- SETOR PADUARI-SOLIMÕES;Estadual;Área de Proteção Ambiental;Category V;AM;1995;2008;Decreto 16498 de 02/04/1995;"Revisão dos limites - Lei complementar 3355 de 26/12/2008;";Iranduba (AM), Manacapuru (AM), Novo Airão (AM);Não;Não;461.734;554.334;;461.734;0;0;0;0;0;0
995;0000.13.0995;;ÁREA DE PROTEÇÃO AMBIENTAL MARGEM ESQUERDA DO RIO NEGRO-SETOR TARUMÃ AÇU-TARUMÃ MIRIMA;Estadual;Área de Proteção Ambiental;Category V;AM;1995;2001;Decreto 16498 de 02/04/1995;"Revisão dos limites - Lei complementar 2646 de 22/05/2001;";Manaus (AM), Novo Airão (AM);Não;Não;55.936;740.757;;55.936;0;0;0;0;0;0
996;0000.13.0996;;ÁREA DE PROTEÇÃO AMBIENTAL MARGEM ESQUERDA DO RIO NEGRO-SETOR ATURIÁ-APUAUZINHO;Estadual;Área de Proteção Ambiental;Category V;AM;1995;2001;Decreto 16498 de 02/04/1995;"Revisão dos limites - Lei complementar 2646 de 22/05/2001;";Manaus (AM);Não;Não;568.325;740.757;;568.325;0;0;0;0;0;0
997;0000.13.0997;;ÁREA DE PROTEÇÃO AMBIENTAL NHAMUNDÁ;Estadual;Área de Proteção Ambiental;Category V;AM;1990;1990;Decreto 12836 de 09/03/1990;;Nhamundá (AM);Não;Não;201.597;195.900;;201.597;0;0;0;0;0;0
998;0000.13.0998;;FLORESTA ESTADUAL APUÍ;Estadual;Floresta;Category VI;AM;2005;2005;Decreto 24812 de 24/01/2005;;Apuí (AM);Sim;Sim;182.757;185.946;;182.757;0;0;0;0;0;0
999;0000.13.0999;;FLORESTA ESTADUAL ARIPUANÃ;Estadual;Floresta;Category VI;AM;2005;2005;Decreto 24807 de 19/01/2005;;Apuí (AM);Não;Não;328.743;336.040;;328.743;0;0;0;0;0;0
1000;0000.13.1000;;FLORESTA ESTADUAL MANICORÉ;Estadual;Floresta;Category VI;AM;2005;2005;Decreto 24806 de 19/01/2005;;Manicoré (AM);Não;Sim;83.495;83.381;;83.495;0;0;0;0;0;0
1001;0000.13.1001;;FLORESTA ESTADUAL SUCUNDURI;Estadual;Floresta;Category VI;AM;2005;2005;Decreto 24808 de 20/01/2005;;Apuí (AM);Não;Sim;481.104;492.905;;481.104;0;0;0;0;0;0
1002;0000.13.1002;;FLORESTA ESTADUAL RIO URUBU;Estadual;Floresta;Category VI;AM;2003;2003;Decreto 23993 de 22/12/2003;;Rio Preto da Eva (AM);Não;Não;27.051;27.342;;27.051;0;0;0;0;0;0
1003;0000.13.1003;;FLORESTA ESTADUAL MAÚES;Estadual;Floresta;Category VI;AM;2003;2003;Decreto 23540 de 19/07/2003;;Maués (AM);Não;Sim;449.807;43.844;;449.807;0;0;0;0;0;0
1004;0000.13.1004;;PARQUE ESTADUAL GUARIBA;Estadual;Parque;Category II;AM;2005;2005;Decreto 24805 de 19/01/2005;;Manicoré (AM);Não;Sim;71.100;72.296;;71.100;0;0;0;0;0;0
1006;0000.13.1006;;PARQUE ESTADUAL RIO NEGRO SETOR SUL;Estadual;Parque;Category II;AM;1995;2001;Decreto 16497 de 02/04/1995;"Revisão dos limites - Lei complementar 2646 de 22/05/2001;";Novo Airão (AM);Não;Sim;77.951;257.422;;77.951;0;0;0;0;0;0
1007;0000.13.1007;;PARQUE ESTADUAL RIO NEGRO SETOR NORTE;Estadual;Parque;Category II;AM;1995;2001;Decreto 16497 de 02/04/1995;"Revisão dos limites - Lei complementar 2646 de 22/05/2001;";Novo Airão (AM);Sim;Sim;148.116;178.620;;148.116;0;0;0;0;0;0
1008;0000.13.1008;;PARQUE ESTADUAL SERRA DO ARACÁ;Estadual;Parque;Category II;AM;1990;1990;Decreto 12836 de 09/03/1990;;Barcelos (AM);Não;Não;1.870.297;1.818.700;;1.870.297;0;0;0;0;0;0
1009;0000.13.1009;;PARQUE ESTADUAL SUCUNDURI;Estadual;Parque;Category II;AM;2005;2005;Decreto 24810 de 21/01/2005;;Apuí (AM);Não;Sim;796.208;808.312;;796.208;0;0;0;0;0;0
1010;0000.13.1010;;PARQUE ESTADUAL SUMAÚMA;Estadual;Parque;Category II;AM;2003;2003;Decreto 23721 de 05/09/2003;;Manaus (AM);Sim;Sim;53;52;;53;0;0;0;0;0;0
1011;0000.13.1011;;RESERVA BIOLÓGICA MORRO DOS SEIS LAGOS;Estadual;Reserva Biológica;Category Ia;AM;1990;1990;Decreto 12836 de 09/03/1990;;São Gabriel da Cachoeira (AM);Não;Não;38.288;369;;38.288;0;0;0;0;0;0
1012;0000.32.1012;;ÁREA DE RELEVANTE INTERESSE ECOLÓGICO DO MORRO DA VARGEM;Estadual;Área de Relevante Interesse Ecológico;Category IV;ES;2005;2005;Decreto 1588-R de 23/11/2005;;Ibiraçu (ES);Não;Sim;574;573;;0;0;0;574;0;0;0
1014;0000.29.1014;;MUNUMENTO NATURAL DOS CANIONS DO SUBAÉ;Estadual;Monumento Natural;Category III;BA;2006;2006;Decreto 10018 de 05/06/2006;;Santo Amaro (BA);Não;Não;404;404;;0;0;0;404;0;0;0
1015;0000.29.1015;;ÁREA DE PROTEÇÃO AMBIENTAL LAGO DE SOBRADINHO;Estadual;Área de Proteção Ambiental;Category V;BA;2006;2006;Decreto 9957 de 30/03/2006;;Casa Nova (BA), Pilão Arcado (BA), Remanso (BA), Sento Sé (BA), Sobradinho (BA);Não;Não;1.235.608;1.018.000;;0;1.230.080;5.527;0;0;0;0
1016;0000.29.1016;;ÁREA DE PROTEÇÃO AMBIENTAL DO RIO PRETO;Estadual;Área de Proteção Ambiental;Category V;BA;2006;2006;Decreto 10019 de 05/06/2006;;Formosa do Rio Preto (BA), Mansidão (BA), Santa Rita de Cássia (BA);Não;Não;1.146.870;1.146.162;;0;0;1.146.870;0;0;0;0
1017;0000.29.1017;;ÁREA DE PROTEÇÃO AMBIENTAL DE SÃO DESIDÉRIO;Estadual;Área de Proteção Ambiental;Category V;BA;2006;2006;Decreto 10020 de 05/06/2006;;São Desidério (BA);Não;Não;10.970;10.961;;0;0;10.970;0;0;0;0
1018;0000.43.1018;;PARQUE ESTADUAL DO TURVO;Estadual;Parque;Category II;RS;1947;1965;Decreto 2312 de 11/03/1947;"Redução - Decreto 17432 de 11/08/1965;";Derrubadas (RS);Sim;Não;16.498;17.618;;0;0;0;16.498;0;0;0
1019;0000.43.1019;;PARQUE ESTADUAL DE ESPIGÃO ALTO;Estadual;Parque;Category II;RS;1949;1998;Decreto 658 de 10/03/1949;"Redução - Lei ordinária 11130 de 01/04/1998;";Barracão (RS);Sim;Não;1.430;2.450;;0;0;0;1.430;0;0;0
1020;0000.43.1020;;PARQUE ESTADUAL DO ESPINILHO;Estadual;Parque;Category II;RS;1975;2002;Decreto 23798 de 12/03/1975;"Ampliação - Decreto 41440 de 28/02/2002;";Barra do Quaraí (RS);Não;Não;1.609;276;;0;0;0;0;1.609;0;0
1021;0000.15.1021;;PARQUE ESTADUAL DA SERRA DOS MARTÍRIOS/ANDORINHAS;Estadual;Parque;Category II;PA;1996;1996;Lei complementar 5982 de 25/07/1996;;São Geraldo do Araguaia (PA);Sim;Sim;25.032;24.897;;25.032;0;0;0;0;0;0
1022;0000.15.1022;;PARQUE ESTADUAL DO UTINGA;Estadual;Parque;Category II;PA;1993;2011;Decreto 1552 de 03/05/1993;"Revisão dos limites - Decreto 265/2011 de 30/11/2011;Recategorização - Decreto 31268 de 02/10/2008;";Belém (PA), Ananindeua (PA);Sim;Sim;1.398;1.206;;1.398;0;0;0;0;0;0
1023;0000.15.1023;;ÁREA DE PROTEÇÃO AMBIENTAL DO ARQUIPÉLAGO DO MARAJÓ;Estadual;Área de Proteção Ambiental;Category V;PA;1989;1989;Constituição Art.13 §2º de 05/10/1989;;Afuá (PA), Anajás (PA), Breves (PA), Cachoeira do Arari (PA), Chaves (PA), Curralinho (PA), Muaná (PA), Salvaterra (PA), Santa Cruz do Arari (PA), Soure (PA), São Sebastião da Boa Vista (PA);Não;Não;4.524.779;5.500.000;;4.519.804;0;0;0;0;0;4.975
1024;0000.15.1024;;ÁREA DE PROTEÇÃO AMBIENTAL DE ALGODOAL-MAIANDEUA;Estadual;Área de Proteção Ambiental;Category V;PA;1990;2012;Lei ordinária 5621 de 27/11/1990;"Revisão dos limites - Portaria 2100 de 30/08/2012;";Maracanã (PA);Sim;Sim;3.110;3.100;;1.940;0;0;0;0;0;1.170
1025;0000.15.1025;;ÁREA DE PROTEÇÃO AMBIENTAL DA REGIÃO METROLPOLITANA DE BELÉM;Estadual;Área de Proteção Ambiental;Category V;PA;1993;2011;Decreto 1551 de 03/05/1993;"Revisão dos limites - Decreto 265/2011 de 30/11/2011;Recategorização - Decreto 31268 de 02/10/2008;";Belém (PA), Ananindeua (PA);Não;Sim;5.647;7.226;;5.647;0;0;0;0;0;0
1026;0000.15.1026;;ÁREA DE PROTEÇÃO AMBIENTAL DE SÃO GERALDO DO ARAGUAIA;Estadual;Área de Proteção Ambiental;Category V;PA;1996;1996;Lei ordinária 5983 de 25/07/1996;;São Geraldo do Araguaia (PA);Não;Sim;26.703;29.655;;26.703;0;0;0;0;0;0
1027;0000.15.1027;;ÁREA DE PROTEÇÃO AMBIENTAL DA ILHA DO COMBU;Estadual;Área de Proteção Ambiental;Category V;PA;1997;1997;Lei ordinária 6083 de 13/11/1997;;Belém (PA);Não;Sim;1.503;1.500;;1.503;0;0;0;0;0;0
1028;0000.15.1028;;ÁREA DE PROTEÇÃO AMBIENTAL PAYTUNA;Estadual;Área de Proteção Ambiental;Category V;PA;2001;2013;Lei ordinária 6426 de 17/12/2001;"Revisão dos limites - Lei ordinária 7692 de 03/01/2013;";Monte Alegre (PA);Não;Sim;57.418;56.129;;57.418;0;0;0;0;0;0
1029;0000.15.1029;;ÁREA DE PROTEÇÃO AMBIENTAL DO LAGO DE TUCURUI;Estadual;Área de Proteção Ambiental;Category V;PA;2002;2002;Lei ordinária 6451 de 08/04/2002;;Breu Branco (PA), Goianésia do Pará (PA), Itupiranga (PA), Jacundá (PA), Nova Ipixuna (PA), Novo Repartimento (PA), Tucuruí (PA);Não;Sim;568.225;568.667;;568.225;0;0;0;0;0;0
1030;0000.15.1030;;RESERVA DE DESENVOLVIMENTO SUSTENTÁVEL ALCOBAÇA;Estadual;Reserva de Desenvolvimento Sustentável;Category VI;PA;2002;2002;Lei ordinária 6451 de 08/04/2002;;Novo Repartimento (PA), Tucuruí (PA);Não;Sim;22.461;36.128;;22.461;0;0;0;0;0;0
